param_activation,param_solver,param_hidden_layer_sizes,param_alpha,mean_test_score,std_test_score,rank_test_score,mean_fit_time,mean_score_time,std_fit_time,std_score_time
relu,lbfgs,18,0.01,0.4575777504744167,0.03379158216740835,61,4.648786783218384,0.007511806488037109,0.07231490253617316,0.003001470703228968
relu,adam,18,0.01,0.4484247934699427,0.02733935034803942,144,9.360668659210205,0.007710742950439453,0.49409710184203326,0.003937705232920713
relu,lbfgs,19,0.01,0.4566901291093114,0.02750908110321723,69,5.035059404373169,0.004450654983520508,0.19666133890460105,0.0029417458714076513
relu,adam,19,0.01,0.4457864681609749,0.02875460446804993,170,10.447058296203613,0.004861688613891602,0.21770521950737565,0.00772880936718991
relu,lbfgs,20,0.01,0.41751333732973545,0.037443414872811304,268,5.108502340316773,0.006473064422607422,0.08826118947917783,0.003904990028764009
relu,adam,20,0.01,0.4324792647680013,0.02922884028840814,239,10.20059094429016,0.005269479751586914,0.5063905156073777,0.003950356559090255
relu,lbfgs,21,0.01,0.40674992863711035,0.03112517037150547,280,5.867205619812012,0.008670854568481445,0.2842868891451835,0.0012697662868968289
relu,adam,21,0.01,0.4462185748285131,0.020477415842139097,165,10.326278686523438,0.00652608871459961,0.7597201899618964,0.003742654462784215
relu,lbfgs,26,0.01,0.4083846526667977,0.03697525303321396,274,7.146471881866455,0.008934450149536134,0.5043859273402368,0.0034297149537595908
relu,adam,26,0.01,0.4299883603793685,0.023091095263330152,240,11.150588417053223,0.004860401153564453,1.739701848211964,0.004349106044561632
relu,lbfgs,30,0.01,0.40938330827103675,0.030021334798692536,272,7.929880619049072,0.01705002784729004,0.3059796242062675,0.010349049571901366
relu,adam,30,0.01,0.44580623491296373,0.028238735302460544,169,9.924540996551514,0.006481075286865234,1.38987029902093,0.0036850105580600147
relu,lbfgs,32,0.01,0.4033131062856906,0.03213641745958149,293,7.864563798904419,0.006070613861083984,0.20087324880319174,0.003367070230386258
relu,adam,32,0.01,0.43932819271977525,0.024035024746877465,207,8.93300757408142,0.008863019943237304,2.046126328120598,0.00103603204380963
relu,lbfgs,41,0.01,0.38783185656094427,0.032946100810321954,304,9.73313865661621,0.012114286422729492,0.26293603509552027,0.004072037873812859
relu,adam,41,0.01,0.44546056073335427,0.02910036229607068,174,8.787034177780152,0.011347246170043946,1.0732768974342137,0.0035806877245478106
relu,lbfgs,43,0.01,0.3937332810636269,0.026841674481515577,300,10.069191455841064,0.010117912292480468,0.22949201775961123,1.1398901726429148e-05
relu,adam,43,0.01,0.4419557956027324,0.020570861069585774,191,10.111375713348389,0.010149145126342773,1.8451957437457038,8.606634637521035e-05
relu,lbfgs,65,0.01,0.381860767294319,0.03502036838654783,311,14.625224447250366,0.01698479652404785,0.9064625948955123,0.008570989499332491
relu,adam,65,0.01,0.43948492023387303,0.029787064138460065,206,12.660913610458374,0.011621761322021484,0.9316975099301047,0.0007596314269323679
relu,lbfgs,1,0.1,0.2926785897644001,0.16708668811817848,314,0.7162166595458984,0.0040381431579589845,0.0763598322477222,0.004229909305459551
relu,adam,1,0.1,-0.43216721379873385,0.0262240964759872,323,5.858532667160034,0.004199981689453125,0.39236204207129743,0.002926559415082743
relu,lbfgs,2,0.1,0.45990565063772415,0.029490373210005003,36,1.5542906761169433,0.004198789596557617,0.22898763110856438,0.00039911312868922614
relu,adam,2,0.1,0.44481710850083933,0.029863007809432636,178,5.694272899627686,0.002432727813720703,0.0523345516846593,0.0029543481610373305
relu,lbfgs,3,0.1,0.4563437951212183,0.023980081773619596,76,1.718242311477661,0.0012240409851074219,0.23018892592293663,0.00099943639657678
relu,adam,3,0.1,0.4577536995882535,0.027428715691011928,57,6.172764539718628,0.004442024230957031,0.15640808510627235,0.007903789254727869
relu,lbfgs,4,0.1,0.46263529321358854,0.023685838851941372,17,1.8228384017944337,0.0035107612609863283,0.24292000177865425,0.003560149733812914
relu,adam,4,0.1,0.44059296872430603,0.02451346141040064,197,6.35292158126831,0.0012418270111083985,0.09318494874792274,0.0016634932216586585
relu,lbfgs,5,0.1,0.45400471575807533,0.026847802440283876,93,2.467485857009888,0.0032354354858398437,0.23233020783485697,0.003502620247847044
relu,adam,5,0.1,0.43471056893894533,0.028745037298557884,226,6.864591884613037,0.002020740509033203,0.2814986417902137,0.0031164065671718446
relu,lbfgs,6,0.1,0.46404727796231715,0.02908389816310813,14,2.4809595108032227,0.004038381576538086,0.07437474723218787,0.005113450766317365
relu,adam,6,0.1,0.467056639186935,0.027757250653431004,9,6.354647970199585,0.007676553726196289,0.5594256172805191,0.0029590182753470996
relu,lbfgs,7,0.1,0.4601394891478169,0.02299059314907861,29,3.028859186172485,0.003630542755126953,0.10953625554860073,0.00449308059563048
relu,adam,7,0.1,0.4526624486352196,0.024431741503953056,103,7.3974203109741214,0.0016069412231445312,0.24109840409445718,0.0023332213754004047
relu,lbfgs,8,0.1,0.45415460684285003,0.032026207188481697,91,2.802345943450928,0.006463146209716797,0.043681311948092286,0.010923282632338934
relu,adam,8,0.1,0.4370596878555298,0.028380038206765105,214,6.152574253082276,0.004609584808349609,1.2402327132067092,0.0013351174505174062
relu,lbfgs,9,0.1,0.4506886702405117,0.01818862174712484,123,3.2883755683898928,0.008026123046875,0.14062683215215796,0.005172401232047984
relu,adam,9,0.1,0.4505138962862814,0.030325359770100837,129,8.503302431106567,0.007302141189575196,0.3926489083111525,0.012591122303401555
relu,lbfgs,10,0.1,0.46689247776851595,0.02581524890395846,11,3.802990770339966,0.006666660308837891,0.09324910149043077,0.0037968075017073273
relu,adam,10,0.1,0.45981536212506785,0.023220801726268264,38,8.182809925079345,0.0028468608856201173,0.2362461605038549,0.0037342803635952945
relu,lbfgs,11,0.1,0.44879874307755535,0.023599623728481556,141,3.7335843086242675,0.0020185470581054687,0.08169273547042775,0.0031161085141119195
relu,adam,11,0.1,0.4579006048069516,0.02764964328783088,52,8.539193868637085,0.004452705383300781,0.2798097384260311,0.004678237677553643
relu,lbfgs,12,0.1,0.4408180006373888,0.029485597565701478,196,2.957965087890625,0.001654052734375,0.16202222958024023,0.00330810546875
relu,adam,12,0.1,0.45951879653236094,0.023382476516409303,42,8.221425676345826,0.004868078231811524,0.12202602457762073,0.00435243962956482
relu,lbfgs,13,0.1,0.4359185006399242,0.02805549501788891,222,3.7767340660095217,0.006483983993530273,0.09729971988355969,0.004503839885170336
relu,adam,13,0.1,0.45953142516544176,0.02141640694182732,41,6.583337116241455,0.009246587753295898,0.5217576447007015,0.005507031169417225
relu,lbfgs,14,0.1,0.4243161927452445,0.028758478022289723,248,3.7550281047821046,0.002800655364990234,0.1550952208731223,0.0034300882981215283
relu,adam,14,0.1,0.4564760898120614,0.02388982848558184,73,6.7014893054962155,0.004881954193115235,0.5800079391036934,0.004363401875364439
relu,lbfgs,15,0.1,0.42223609846299165,0.027559348207253,259,4.42826828956604,0.0008196353912353516,0.12835184092288918,0.0010038457395761312
relu,adam,15,0.1,0.45314944146487346,0.024537589385584112,98,9.348975372314452,0.003250789642333984,0.49273096864676497,0.0035209602853677412
relu,lbfgs,16,0.1,0.4281988093676431,0.035997320212671345,243,4.430011367797851,0.00813446044921875,0.1025380540923966,0.0031500975942558196
relu,adam,16,0.1,0.4458637479913901,0.031985864173762056,168,7.373985528945923,0.004361772537231445,0.9925907263241883,0.004738197741789365
relu,lbfgs,17,0.1,0.4244171265923917,0.032037526542744825,247,4.7345695972442625,0.0008162975311279297,0.16696354146253203,0.0009997570363659038
relu,adam,17,0.1,0.4555032073466811,0.025609174919231467,83,9.704772090911865,0.00449981689453125,0.3820603825260479,0.003973392969976428
relu,lbfgs,18,0.1,0.45697541828814214,0.03252996380698698,68,4.569039678573608,0.006881237030029297,0.07569242924470192,0.003951382086842659
relu,adam,18,0.1,0.44577092574657196,0.02822763316648745,171,9.43540449142456,0.007201290130615235,0.39056171095640496,0.0003994293449423853
relu,lbfgs,19,0.1,0.4508306034077993,0.028402007284301155,121,4.989570045471192,0.00901045799255371,0.10336815200554415,0.00954321704069527
relu,adam,19,0.1,0.4465858870497296,0.027606559437231785,159,10.309805727005005,0.009325313568115234,0.1599379410298642,0.0010261497688045995
relu,lbfgs,20,0.1,0.4188567534178964,0.03845859882944382,266,5.139451122283935,0.004452943801879883,0.089146329103461,0.003908388991190912
relu,adam,20,0.1,0.4346907082226236,0.027204379347060943,227,9.964841413497926,0.0028458118438720705,0.7709579564501794,0.0037586031153953605
relu,lbfgs,21,0.1,0.4065925176339169,0.030980776693727702,283,5.81290602684021,0.004868984222412109,0.08987360218910187,0.004352653738828889
relu,adam,21,0.1,0.4447780578514783,0.01839007799336842,183,9.750960540771484,0.0060675621032714845,0.8241848538363783,0.004233843659151979
relu,lbfgs,26,0.1,0.407602168242431,0.03620903968018017,277,6.218960332870483,0.004456710815429687,0.10517530844100306,0.003908885915942384
relu,adam,26,0.1,0.43444455217183087,0.027053586833685642,235,9.642357063293456,0.007686805725097656,1.2861524826047737,0.0029563239013211456
relu,lbfgs,30,0.1,0.40836604977072877,0.026378012791326736,275,7.493789958953857,0.0058444499969482425,0.20877389624171305,0.003122785639958638
relu,adam,30,0.1,0.45061406331408105,0.021054617005092008,125,9.672888088226319,0.009028244018554687,0.8050009351784401,0.0009022593762047489
relu,lbfgs,32,0.1,0.40470821418018976,0.031423044103023386,288,7.713549995422364,0.005650663375854492,0.20953518576013871,0.0029425240225051754
relu,adam,32,0.1,0.4471430208951365,0.027761864870241414,154,8.389759397506714,0.006889152526855469,0.8171540864503218,0.0039517708224217464
relu,lbfgs,41,0.1,0.39051186436312446,0.03238141165818598,301,9.651651954650879,0.01052231788635254,0.32500032012948926,0.0008058171771370485
relu,adam,41,0.1,0.45148289906127986,0.03474099584397355,113,8.446835470199584,0.01173539161682129,1.4963252258971407,0.003218749943372422
relu,lbfgs,43,0.1,0.3938632040336438,0.026720294569804903,299,10.08291573524475,0.012131500244140624,0.1814127413731968,0.004039783648840405
relu,adam,43,0.1,0.4437293699055134,0.022195533412871313,186,9.787199974060059,0.010270404815673827,1.5235484088666356,0.00037011427530428507
relu,lbfgs,65,0.1,0.37767702599646613,0.032417086678577456,312,13.56300368309021,0.013447713851928712,0.10311247452740495,0.00354801854141872
relu,adam,65,0.1,0.4426478392587745,0.036185716819548776,190,11.371420621871948,0.010100221633911133,0.9947751972000252,4.826666218614413e-06
relu,lbfgs,1,1.0,0.2946075561226308,0.1480428733758944,313,0.5299476146697998,0.0028390407562255858,0.1879745053054919,0.003744443948744422
relu,adam,1,1.0,-0.43216725584594284,0.02622411204158421,324,5.434430503845215,0.0,0.21925159427491103,0.0
relu,lbfgs,2,1.0,0.4573524621913422,0.025801440923486237,65,1.5631178379058839,0.00444498062133789,0.16334817524348896,0.004669883519541034
relu,adam,2,1.0,0.4452512614455329,0.029218335304459987,175,5.7374941349029545,0.0020180702209472655,0.15963144780577834,0.003116471650646955
relu,lbfgs,3,1.0,0.45852026645865973,0.02789382197423106,49,1.4195583820343018,0.0016134262084960937,0.2924616346087395,0.0032268524169921874
relu,adam,3,1.0,0.4577954675501446,0.02735239499113707,54,6.092009973526001,0.0028330326080322266,0.08077825614427783,0.003737920222646398
relu,lbfgs,4,1.0,0.46178978511305785,0.02395186489036909,20,1.770465898513794,0.006466579437255859,0.126084832890561,0.0036900823601160723
relu,adam,4,1.0,0.44056446227342966,0.0245605209814575,198,6.336768531799317,0.00040793418884277344,0.1508546131260107,0.0008158683776855469
relu,lbfgs,5,1.0,0.45368858529931133,0.023867553075092363,97,2.4776126861572267,0.0027431964874267576,0.20070442234478328,0.0035499767464440527
relu,adam,5,1.0,0.4346357667667089,0.028645436801607953,229,6.615241527557373,0.004999828338623047,0.08448335280441638,1.112165812462864e-06
relu,lbfgs,6,1.0,0.457496751550088,0.02462941914433807,63,2.3240810871124267,0.004800844192504883,0.05553371098455277,0.0007481516265881628
relu,adam,6,1.0,0.4674676505505421,0.027659092119365777,4,6.205569076538086,0.006065988540649414,0.5245853142088083,0.004236952226111965
relu,lbfgs,7,1.0,0.45414187590550953,0.02436261814075356,92,3.053348970413208,0.0016307353973388672,0.22526469335703755,0.0008153789558331814
relu,adam,7,1.0,0.452522971357802,0.023626388861691057,105,7.295024776458741,0.00040884017944335936,0.1956008217668341,0.0008176803588867187
relu,lbfgs,8,1.0,0.4530103785132501,0.021864866306510376,99,2.812321901321411,0.004858255386352539,0.11161710561039237,0.0035009169344085845
relu,adam,8,1.0,0.4366321043735454,0.028806240260838264,220,6.056901264190674,0.004450941085815429,1.2057652729058552,0.0039051084729428364
relu,lbfgs,9,1.0,0.44640536780825835,0.02318385079727626,161,3.1061731338500977,0.005654239654541015,0.08100922532786024,0.004676955142921086
relu,adam,9,1.0,0.45142872034528203,0.03007318928947533,114,7.776720190048218,0.0024306774139404297,0.07343659882903755,0.003921803107841053
relu,lbfgs,10,1.0,0.4645622890805009,0.021285902980832577,13,3.1209203720092775,0.004085254669189453,0.049147875805673716,0.005084135073484178
relu,adam,10,1.0,0.46004855022153024,0.022986700583270445,31,7.886742782592774,0.0012289047241210937,0.2235250626954681,0.0010034227043894874
relu,lbfgs,11,1.0,0.44721280160259774,0.030911213170670346,153,3.4843901634216308,0.0016345977783203125,0.0532930781280601,0.0008173009061176424
relu,adam,11,1.0,0.45377547008118546,0.029845536250734602,96,8.353043365478516,0.006200408935546875,0.2264833770798975,0.0011645732970149137
relu,lbfgs,12,1.0,0.4417184280531007,0.026475246113782075,193,2.824004125595093,0.004811620712280274,0.03799288666173336,0.003979284480004363
relu,adam,12,1.0,0.45976107002611205,0.02338112488560364,39,8.065761137008668,0.0024322032928466796,0.14499617595242653,0.003922535059512384
relu,lbfgs,13,1.0,0.437376750299062,0.029347091910439677,213,3.6053115844726564,0.004482746124267578,0.12811022938816713,0.004708962953085051
relu,adam,13,1.0,0.45995518977667926,0.022888906661791525,35,6.532230424880981,0.008886241912841797,0.4092940740605557,0.0010088628757848796
relu,lbfgs,14,1.0,0.42650365985274813,0.02761983922523745,245,3.785866355895996,0.0036381244659423827,0.16142323747495946,0.0036938752426972383
relu,adam,14,1.0,0.4502400477420073,0.0313744283513346,131,7.213064384460449,0.004871654510498047,1.015199169891021,0.004358880515035969
relu,lbfgs,15,1.0,0.42038049736009164,0.025292700291311306,264,4.267321825027466,0.003255128860473633,0.08309631089358142,0.0035246120249909666
relu,adam,15,1.0,0.4515053184764281,0.0248869209560361,112,9.362647914886475,0.003304004669189453,0.6001080916546809,0.0036214511885474315
relu,lbfgs,16,1.0,0.43355179671225913,0.03592003704394976,238,4.254020881652832,0.006075620651245117,0.19021083891015556,0.004240667697846371
relu,adam,16,1.0,0.44673861029700285,0.032425505322411084,158,7.66383171081543,0.004048061370849609,0.7661872496676111,0.004238565364076432
relu,lbfgs,17,1.0,0.4232126315115249,0.030572082994656746,253,4.906428670883178,0.004870080947875976,0.26596229805449595,0.004355568508790674
relu,adam,17,1.0,0.44914982984138563,0.02441278909698046,139,9.726173877716064,0.006803464889526367,0.4559580732893264,0.0007548196270863788
relu,lbfgs,18,1.0,0.4583433198939417,0.030504379368165167,50,4.564852666854859,0.006834936141967773,0.10581200681631726,0.0026524821962904135
relu,adam,18,1.0,0.4480984058427845,0.026139711870638876,147,9.494937944412232,0.0036794662475585936,0.3580538635478905,0.0037491132493141246
relu,lbfgs,19,1.0,0.4512901164773485,0.03264988152226656,116,4.944254541397095,0.005654573440551758,0.0472044157133703,0.0039090703740860076
relu,adam,19,1.0,0.4456961634639486,0.02834797595250544,173,10.264151763916015,0.006589317321777343,0.1772121023450655,0.004588419586372928
relu,lbfgs,20,1.0,0.4190047013972804,0.03761249333724242,265,4.9597920894622805,0.0032618045806884766,0.20013271420551823,0.003541772706035385
relu,adam,20,1.0,0.4350624913936903,0.025132354956006735,224,8.947130060195922,0.006066274642944336,1.6125188568824682,0.004238104574468096
relu,lbfgs,21,1.0,0.4066027234098414,0.032020332798475014,282,5.782008457183838,0.0052833080291748045,0.1102674175880694,0.003954232789863309
relu,adam,21,1.0,0.44571209799445927,0.021594766141117692,172,9.841045618057251,0.00865030288696289,0.6466585374074416,0.0008157732694650862
relu,lbfgs,26,1.0,0.40568412449845104,0.036602078279240384,285,6.1956846714019775,0.004224061965942383,0.07493198852903511,0.002686553966565322
relu,adam,26,1.0,0.4391254801173017,0.03320661202163397,209,9.384306526184082,0.0077206134796142575,1.1557305547335472,0.002963091249638539
relu,lbfgs,30,1.0,0.4094953180363928,0.029086333380398663,271,7.563599252700806,0.007726907730102539,0.26501959182153206,0.005973637481986655
relu,adam,30,1.0,0.44633026966307465,0.02283220847419924,164,9.055848836898804,0.010135841369628907,1.073755058741107,9.909038702286177e-06
relu,lbfgs,32,1.0,0.40289954585674215,0.03477167103600831,294,7.8050196170806885,0.006894302368164062,0.11571731412750585,0.004157310372239596
relu,adam,32,1.0,0.4473363169732753,0.025733652089509135,152,8.88436017036438,0.009486198425292969,1.9581121055264359,0.0008266288945453875
relu,lbfgs,41,1.0,0.3884896386362856,0.029686542553875272,303,9.630058145523071,0.014651250839233399,0.25765164697520004,0.009178589600706449
relu,adam,41,1.0,0.4491932503707908,0.035723166852208804,138,8.289291143417358,0.009743928909301758,1.228291775975888,0.0007342110266247272
relu,lbfgs,43,1.0,0.3942299226215086,0.024450071349172053,297,9.83111219406128,0.014208650588989258,0.23401763831355749,0.008177270377932224
relu,adam,43,1.0,0.4384568297595777,0.022030004505353966,211,10.250098466873169,0.010159540176391601,1.6956363942585229,9.796948693136273e-05
relu,lbfgs,65,1.0,0.38215055331031494,0.031099284448982228,309,13.568138599395752,0.010114622116088868,0.28324470946051505,1.6396127330060317e-05
relu,adam,65,1.0,0.4389743151727431,0.030047139433396413,210,9.542561101913453,0.00658268928527832,1.4878659175987021,0.004585082699872878
