,param_activation,param_solver,param_hidden_layer_sizes,param_alpha,mean_test_score,std_test_score,rank_test_score,mean_fit_time,mean_score_time,std_fit_time,std_score_time
68,relu,lbfgs,26,0.001,-1.6447196777603768,0.4598954562251252,130,23.023894151051838,0.004667520523071289,6.393080539197447,0.0004723819182213035
92,relu,lbfgs,26,0.01,-1.678146957275733,0.2824430993672241,131,28.16661270459493,0.005334377288818359,0.33289090753451966,0.0004706974533427407
116,relu,lbfgs,26,0.1,-1.855618194784075,0.41603804353590684,134,28.017993291219074,0.00500035285949707,0.08578625439706711,1.3626756826625066e-06
140,relu,lbfgs,26,1,-1.4486777497142231,0.39619946221186886,127,28.480818033218384,0.004999558130900065,0.6135390916189165,1.251539846104274e-06
22,relu,lbfgs,28,1e-05,-2.3107443034475597,0.5338845301580144,136,32.076509952545166,0.004665295282999675,0.39485888172829003,0.0009433078076444958
46,relu,lbfgs,28,0.0001,-2.017936861220402,0.4887866120084527,135,30.33973455429077,0.005000909169514974,0.06093524915330523,1.8907192950837326e-06
70,relu,lbfgs,28,0.001,-2.3253173588128284,0.7599126204164616,137,30.094541152318318,0.004667123158772786,0.12170232158456389,0.0004707530150307742
94,relu,lbfgs,28,0.01,-1.568843822397034,0.07236508726413945,128,30.018073797225952,0.005333820978800456,0.16698334162187595,0.00047041511580713945
118,relu,lbfgs,28,0.1,-2.4154110168124454,0.6323174182852063,138,29.836712678273518,0.004666566848754883,0.07901428645516982,0.00047323107125089116
142,relu,lbfgs,28,1,-1.8166437544404879,0.17508698170121503,132,29.90946364402771,0.0053331851959228516,0.2986721672524697,0.0004703628577369446
10,relu,lbfgs,75,1e-05,-4.785115658409665,0.7212860596240247,144,71.27791325251262,0.008334159851074219,0.5872748823221817,0.0004722135415005225
34,relu,lbfgs,75,0.0001,-4.497410099729245,0.23177598540188357,141,72.02919189135234,0.007668813069661458,0.38873047242165404,0.00047076186994629305
58,relu,lbfgs,75,0.001,-4.271939283604847,0.27747493409182056,140,68.71702893575032,0.01633612314860026,0.6064112094821633,0.012501507803033099
82,relu,lbfgs,75,0.01,-4.721928410689609,0.5100757919903383,142,69.07869799931844,0.008335272471110025,0.27053076924545116,0.0012466403028082568
106,relu,lbfgs,75,0.1,-4.777728576013691,0.29867423474507343,143,69.04505848884583,0.008332967758178711,0.25244982467875005,0.00047120258063725257
130,relu,lbfgs,75,1,-3.573161184508033,0.6395723127001238,139,69.73469217618306,0.0076681772867838545,0.5019759542425782,0.0004724942697061294
