season,player_name,fanPts,complete_pass,fumble,incomplete_pass,interception,no_huddle,pass_attempt,pass_touchdown,qb_dropback,qb_hit,rush_attempt,rush_touchdown,shotgun,tackled_for_loss,touchdown,air_yards,yards_after_catch,yards_gained,rec_yards,rush_yards,fanPts-1,complete_pass-1,fumble-1,incomplete_pass-1,interception-1,no_huddle-1,pass_attempt-1,pass_touchdown-1,qb_dropback-1,qb_hit-1,rush_attempt-1,rush_touchdown-1,shotgun-1,tackled_for_loss-1,touchdown-1,air_yards-1,yards_after_catch-1,yards_gained-1,rec_yards-1,rush_yards-1,fanPts-2,complete_pass-2,fumble-2,incomplete_pass-2,interception-2,no_huddle-2,pass_attempt-2,pass_touchdown-2,qb_dropback-2,qb_hit-2,rush_attempt-2,rush_touchdown-2,shotgun-2,tackled_for_loss-2,touchdown-2,air_yards-2,yards_after_catch-2,yards_gained-2,rec_yards-2,rush_yards-2,fanPts-3,complete_pass-3,fumble-3,incomplete_pass-3,interception-3,no_huddle-3,pass_attempt-3,pass_touchdown-3,qb_dropback-3,qb_hit-3,rush_attempt-3,rush_touchdown-3,shotgun-3,tackled_for_loss-3,touchdown-3,air_yards-3,yards_after_catch-3,yards_gained-3,rec_yards-3,rush_yards-3
2015,D.Amendola,95.6,72.0,0.0,25.0,1.0,12.0,98.0,3.0,98.0,8.0,2.0,0.0,86.0,0.0,4.0,643.0,286.0,716.0,705.0,11.0,57.5,38.0,0.0,19.0,1.0,2.0,58.0,4.0,58.0,4.0,1.0,0.0,48.0,1.0,4.0,414.0,154.0,335.0,337.0,-2.0,83.1,57.0,0.0,32.0,0.0,5.0,89.0,2.0,89.0,8.0,1.0,0.0,75.0,0.0,2.0,747.0,268.0,711.0,710.0,1.0,92.5,63.0,2.0,36.0,2.0,5.0,102.0,3.0,102.0,13.0,2.0,0.0,62.0,0.0,5.0,785.0,237.0,665.0,657.0,8.0
2015,D.Anderson,-2.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.0,0.0,-4.0,-1.6,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2015,D.Baldwin,206.2,91.0,1.0,29.0,2.0,10.0,122.0,15.0,122.0,17.0,0.0,0.0,105.0,0.0,15.0,1188.0,468.0,1182.0,1182.0,0.0,128.0,76.0,0.0,34.0,2.0,2.0,112.0,5.0,112.0,10.0,1.0,0.0,97.0,0.0,5.0,1034.0,388.0,980.0,972.0,8.0,134.6,63.0,0.0,23.0,2.0,2.0,89.0,6.0,88.0,8.0,2.0,0.0,69.0,0.0,6.0,1008.0,277.0,986.0,980.0,6.0,59.1,32.0,0.0,23.0,3.0,2.0,58.0,3.0,57.0,6.0,0.0,0.0,48.0,0.0,3.0,787.0,98.0,411.0,411.0,0.0
2015,D.Bowe,5.3,5.0,0.0,7.0,1.0,2.0,13.0,0.0,13.0,2.0,0.0,0.0,11.0,0.0,0.0,182.0,14.0,53.0,53.0,0.0,77.4,60.0,2.0,34.0,1.0,2.0,96.0,0.0,96.0,3.0,0.0,0.0,59.0,0.0,1.0,871.0,228.0,754.0,754.0,0.0,116.1,65.0,1.0,50.0,1.0,10.0,116.0,6.0,116.0,9.0,0.0,0.0,82.0,0.0,6.0,1113.0,281.0,821.0,821.0,0.0,96.1,59.0,1.0,50.0,5.0,17.0,114.0,3.0,114.0,9.0,0.0,0.0,61.0,0.0,3.0,1433.0,237.0,801.0,801.0,0.0
2015,D.Brees,7.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,24.0,1.0,3.0,0.0,1.0,0.0,0.0,14.0,0.0,14.0,8.9,1.0,2.0,0.0,0.0,2.0,1.0,0.0,15.0,0.0,27.0,1.0,13.0,0.0,1.0,0.0,1.0,69.0,1.0,68.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,40.0,3.0,10.0,3.0,3.0,0.0,0.0,65.0,0.0,65.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,15.0,1.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0,5.0
2015,D.Brown,48.1,14.0,1.0,9.0,1.0,19.0,24.0,0.0,24.0,2.0,59.0,1.0,55.0,7.0,2.0,76.0,133.0,381.0,152.0,229.0,41.4,29.0,1.0,12.0,0.0,14.0,41.0,0.0,41.0,6.0,85.0,0.0,92.0,10.0,0.0,-19.0,286.0,434.0,211.0,223.0,155.9,32.0,1.0,9.0,1.0,28.0,42.0,3.0,42.0,3.0,130.0,7.0,88.0,8.0,11.0,-38.0,289.0,919.0,264.0,655.0,57.2,9.0,0.0,4.0,0.0,5.0,13.0,0.0,13.0,2.0,109.0,1.0,18.0,15.0,1.0,-11.0,99.0,512.0,93.0,419.0
2015,D.Bryant,58.1,31.0,0.0,36.0,5.0,1.0,72.0,3.0,70.0,4.0,0.0,0.0,56.0,0.0,3.0,945.0,131.0,401.0,401.0,0.0,238.6,94.0,2.0,45.0,5.0,8.0,144.0,16.0,144.0,9.0,0.0,0.0,117.0,0.0,17.0,1764.0,459.0,1406.0,1406.0,0.0,195.4,93.0,3.0,64.0,3.0,10.0,162.0,13.0,161.0,8.0,1.0,0.0,111.0,0.0,13.0,1849.0,524.0,1234.0,1233.0,1.0,209.9,92.0,3.0,44.0,2.0,12.0,140.0,12.0,140.0,4.0,2.0,0.0,104.0,1.0,13.0,1668.0,449.0,1379.0,1384.0,-5.0
2015,D.Carr,7.800000000000001,0.0,3.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,33.0,0.0,16.0,0.0,0.0,0.0,0.0,138.0,0.0,138.0,-0.8000000000000007,0.0,5.0,1.0,0.0,2.0,1.0,0.0,13.0,0.0,29.0,0.0,13.0,1.0,0.0,17.0,0.0,92.0,0.0,92.0,,,,,,,,,,,,,,,,,,,,,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,-3.0
2015,D.Carrier,20.1,17.0,0.0,4.0,1.0,3.0,22.0,1.0,22.0,2.0,0.0,0.0,13.0,0.0,1.0,136.0,77.0,141.0,141.0,0.0,8.7,9.0,1.0,4.0,1.0,0.0,14.0,0.0,14.0,1.0,1.0,0.0,5.0,0.0,0.0,159.0,37.0,107.0,105.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,D.Cobb,20.4,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,52.0,1.0,5.0,10.0,1.0,-4.0,3.0,144.0,-2.0,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,D.Coleman,3.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,3.0,1.0,0.0,0.0,0.0,32.0,0.0,32.0,8.9,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,24.0,29.0,29.0,0.0,10.5,8.0,1.0,0.0,0.0,0.0,8.0,1.0,8.0,1.0,2.0,0.0,1.0,1.0,1.0,16.0,46.0,65.0,62.0,3.0,,,,,,,,,,,,,,,,,,,,
2015,D.Dye,17.2,11.0,1.0,19.0,0.0,8.0,30.0,1.0,30.0,4.0,0.0,0.0,26.0,0.0,1.0,365.0,34.0,132.0,132.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,D.Fells,66.1,31.0,0.0,10.0,0.0,6.0,41.0,4.0,41.0,5.0,0.0,0.0,22.0,0.0,4.0,315.0,197.0,421.0,421.0,0.0,54.0,22.0,1.0,10.0,0.0,8.0,32.0,5.0,32.0,2.0,0.0,0.0,17.0,0.0,5.0,235.0,106.0,260.0,260.0,0.0,,,,,,,,,,,,,,,,,,,,,8.5,4.0,0.0,5.0,0.0,1.0,9.0,0.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,143.0,26.0,85.0,85.0,0.0
2015,D.Freeman,245.4,73.0,4.0,22.0,2.0,21.0,97.0,3.0,96.0,7.0,265.0,11.0,128.0,33.0,15.0,293.0,437.0,1634.0,578.0,1056.0,57.3,30.0,1.0,7.0,0.0,13.0,37.0,1.0,36.0,7.0,65.0,1.0,40.0,10.0,2.0,76.0,170.0,473.0,225.0,248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,D.Funchess,88.6,36.0,1.0,35.0,1.0,14.0,72.0,6.0,72.0,7.0,0.0,0.0,66.0,0.0,6.0,935.0,119.0,546.0,546.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,D.Green-Beckham,77.1,32.0,1.0,31.0,4.0,8.0,68.0,4.0,68.0,3.0,0.0,0.0,53.0,0.0,4.0,906.0,144.0,551.0,551.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,D.Harris,108.5,53.0,2.0,28.0,2.0,41.0,83.0,5.0,83.0,6.0,50.0,0.0,90.0,8.0,6.0,561.0,264.0,765.0,564.0,201.0,22.3,12.0,0.0,8.0,0.0,3.0,20.0,0.0,20.0,1.0,20.0,0.0,24.0,5.0,0.0,140.0,57.0,223.0,152.0,71.0,20.6,9.0,0.0,5.0,0.0,2.0,14.0,2.0,14.0,0.0,1.0,0.0,14.0,0.0,2.0,97.0,36.0,86.0,80.0,6.0,86.2,26.0,0.0,16.0,1.0,30.0,44.0,1.0,44.0,7.0,62.0,4.0,57.0,4.0,5.0,315.0,193.0,562.0,305.0,257.0
2015,D.Herron,10.6,9.0,1.0,0.0,1.0,2.0,10.0,0.0,10.0,0.0,25.0,0.0,22.0,1.0,0.0,13.0,35.0,126.0,47.0,79.0,92.2,41.0,4.0,8.0,0.0,15.0,49.0,0.0,49.0,2.0,123.0,3.0,86.0,8.0,3.0,33.0,316.0,822.0,301.0,521.0,9.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,-3.0,60.0,90.0,57.0,33.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,-7.0,0.0,5.0,0.0,5.0
2015,D.Heyward-Bey,49.8,23.0,0.0,18.0,2.0,8.0,44.0,2.0,44.0,5.0,0.0,0.0,37.0,0.0,2.0,773.0,99.0,378.0,378.0,0.0,1.9,4.0,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,88.0,1.0,39.0,39.0,0.0,39.7,29.0,0.0,34.0,1.0,5.0,66.0,1.0,66.0,6.0,3.0,0.0,45.0,1.0,1.0,658.0,124.0,337.0,311.0,26.0,92.2,41.0,0.0,37.0,2.0,15.0,80.0,5.0,80.0,5.0,2.0,0.0,36.0,1.0,5.0,1017.0,231.0,622.0,606.0,16.0
2015,D.Hopkins,223.2,117.0,1.0,81.0,5.0,8.0,204.0,11.0,204.0,15.0,0.0,0.0,140.0,0.0,11.0,2835.0,243.0,1592.0,1592.0,0.0,157.0,76.0,3.0,44.0,7.0,10.0,127.0,6.0,127.0,14.0,0.0,0.0,88.0,0.0,7.0,1642.0,373.0,1210.0,1210.0,0.0,96.2,52.0,1.0,36.0,3.0,7.0,91.0,2.0,91.0,11.0,0.0,0.0,70.0,0.0,3.0,1221.0,181.0,802.0,802.0,0.0,,,,,,,,,,,,,,,,,,,,
2015,D.Inman,60.599999999999994,35.0,3.0,27.0,1.0,17.0,63.0,3.0,63.0,7.0,0.0,0.0,63.0,0.0,3.0,791.0,177.0,486.0,486.0,0.0,15.8,12.0,0.0,4.0,1.0,13.0,17.0,0.0,17.0,1.0,0.0,0.0,17.0,0.0,0.0,214.0,14.0,158.0,158.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,D.Jackson,78.5,32.0,0.0,21.0,1.0,3.0,54.0,4.0,54.0,6.0,0.0,0.0,42.0,0.0,4.0,840.0,170.0,545.0,545.0,0.0,153.6,56.0,0.0,36.0,3.0,5.0,95.0,6.0,92.0,10.0,4.0,0.0,69.0,1.0,6.0,1380.0,470.0,1176.0,1169.0,7.0,190.7,85.0,1.0,44.0,2.0,96.0,132.0,9.0,132.0,7.0,3.0,0.0,118.0,1.0,9.0,1742.0,497.0,1387.0,1385.0,2.0,85.3,45.0,1.0,40.0,3.0,8.0,88.0,2.0,88.0,13.0,3.0,0.0,52.0,1.0,3.0,1323.0,228.0,693.0,700.0,-7.0
2015,D.Jennings,9.7,14.0,1.0,7.0,0.0,3.0,21.0,0.0,21.0,3.0,0.0,0.0,21.0,0.0,0.0,139.0,37.0,117.0,117.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,D.Johnson,252.8,85.0,4.0,29.0,1.0,8.0,115.0,5.0,115.0,8.0,214.0,9.0,114.0,22.0,14.0,359.0,724.0,1768.0,903.0,865.0,39.4,32.0,1.0,18.0,0.0,3.0,50.0,1.0,50.0,3.0,5.0,0.0,44.0,1.0,1.0,289.0,185.0,354.0,335.0,19.0,56.3,36.0,1.0,27.0,1.0,8.0,64.0,1.0,64.0,6.0,49.0,0.0,55.0,4.0,1.0,450.0,169.0,523.0,340.0,183.0,26.8,19.0,0.0,12.0,0.0,4.0,31.0,0.0,31.0,3.0,3.0,0.0,23.0,1.0,0.0,321.0,100.0,268.0,256.0,12.0
2015,D.Johnson Jr,44.3,28.0,1.0,8.0,0.0,1.0,36.0,1.0,36.0,4.0,48.0,0.0,56.0,6.0,1.0,44.0,203.0,403.0,203.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,D.Lewis,82.2,36.0,2.0,14.0,0.0,24.0,50.0,2.0,50.0,7.0,49.0,2.0,55.0,4.0,4.0,116.0,340.0,622.0,388.0,234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3,2.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,13.0,1.0,9.0,1.0,1.0,-5.0,29.0,93.0,24.0,69.0
2015,D.Martin,199.3,33.0,5.0,11.0,0.0,21.0,44.0,1.0,43.0,6.0,288.0,6.0,39.0,36.0,7.0,91.0,231.0,1673.0,271.0,1402.0,67.8,13.0,0.0,7.0,0.0,8.0,20.0,0.0,20.0,5.0,134.0,2.0,30.0,11.0,2.0,-4.0,63.0,558.0,64.0,494.0,56.2,12.0,1.0,12.0,0.0,1.0,24.0,0.0,24.0,2.0,127.0,1.0,29.0,17.0,1.0,107.0,57.0,522.0,66.0,456.0,262.6,49.0,1.0,21.0,0.0,5.0,70.0,1.0,70.0,5.0,319.0,11.0,98.0,35.0,12.0,93.0,436.0,1926.0,472.0,1454.0
2015,D.McCluster,58.9,31.0,2.0,9.0,1.0,7.0,42.0,1.0,41.0,7.0,55.0,1.0,60.0,6.0,2.0,124.0,195.0,509.0,262.0,247.0,41.5,26.0,0.0,10.0,0.0,8.0,36.0,1.0,36.0,3.0,40.0,0.0,62.0,7.0,1.0,137.0,138.0,355.0,224.0,131.0,69.1,60.0,0.0,30.0,1.0,5.0,91.0,2.0,91.0,7.0,9.0,0.0,88.0,3.0,2.0,558.0,309.0,571.0,563.0,8.0,74.2,52.0,1.0,19.0,5.0,8.0,76.0,1.0,75.0,6.0,12.0,0.0,60.0,1.0,4.0,403.0,205.0,522.0,452.0,70.0
2015,D.McFadden,159.9,40.0,3.0,12.0,1.0,10.0,54.0,0.0,54.0,3.0,239.0,3.0,71.0,24.0,4.0,-4.0,317.0,1419.0,330.0,1089.0,82.6,36.0,2.0,19.0,1.0,13.0,56.0,0.0,56.0,1.0,155.0,2.0,105.0,13.0,2.0,-1.0,261.0,746.0,212.0,534.0,76.7,17.0,1.0,8.0,0.0,2.0,25.0,0.0,25.0,2.0,114.0,5.0,64.0,12.0,5.0,24.0,125.0,487.0,108.0,379.0,110.5,42.0,2.0,20.0,0.0,34.0,62.0,1.0,62.0,4.0,216.0,2.0,53.0,31.0,3.0,58.0,260.0,965.0,258.0,707.0
2015,D.Moncrief,109.3,64.0,0.0,38.0,3.0,8.0,105.0,6.0,105.0,6.0,0.0,0.0,85.0,0.0,6.0,1077.0,267.0,733.0,733.0,0.0,78.7,37.0,0.0,22.0,2.0,7.0,61.0,4.0,61.0,6.0,4.0,0.0,48.0,0.0,4.0,813.0,217.0,547.0,530.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,D.Murray,138.4,44.0,3.0,11.0,0.0,165.0,55.0,1.0,55.0,5.0,193.0,6.0,220.0,24.0,7.0,-46.0,383.0,1024.0,322.0,702.0,332.6,61.0,6.0,9.0,0.0,6.0,70.0,0.0,70.0,2.0,436.0,15.0,96.0,37.0,16.0,-80.0,524.0,2486.0,443.0,2043.0,201.1,53.0,3.0,13.0,0.0,4.0,66.0,1.0,66.0,1.0,217.0,9.0,92.0,15.0,10.0,16.0,380.0,1471.0,350.0,1121.0,109.4,35.0,3.0,6.0,1.0,11.0,42.0,0.0,42.0,0.0,161.0,4.0,46.0,23.0,4.0,7.0,240.0,914.0,251.0,663.0
2015,D.Parker,67.4,26.0,0.0,23.0,1.0,6.0,51.0,3.0,51.0,9.0,0.0,0.0,40.0,0.0,3.0,697.0,98.0,494.0,494.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,D.Penn,0.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-7.0,10.0,3.0,3.0,0.0,6.3,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,3.0,0.0,6.1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2015,D.Poe,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,D.Robinson,43.0,21.0,3.0,9.0,0.0,4.0,30.0,0.0,30.0,0.0,67.0,1.0,48.0,3.0,1.0,3.0,158.0,430.0,164.0,266.0,90.6,23.0,2.0,7.0,1.0,29.0,31.0,0.0,31.0,3.0,135.0,4.0,107.0,16.0,4.0,-82.0,201.0,706.0,124.0,582.0,0.5999999999999996,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,20.0,0.0,4.0,4.0,0.0,-5.0,0.0,66.0,0.0,66.0,,,,,,,,,,,,,,,,,,,,
2015,D.Shead,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,D.Sims,16.7,18.0,1.0,7.0,0.0,1.0,25.0,1.0,25.0,1.0,0.0,0.0,19.0,0.0,1.0,157.0,81.0,127.0,127.0,0.0,40.4,24.0,0.0,11.0,1.0,3.0,36.0,2.0,36.0,5.0,0.0,0.0,29.0,0.0,2.0,296.0,111.0,284.0,284.0,0.0,9.2,6.0,0.0,4.0,0.0,0.0,10.0,1.0,10.0,0.0,0.0,0.0,7.0,0.0,1.0,51.0,4.0,32.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,
2015,D.Smith,17.5,9.0,0.0,16.0,3.0,2.0,28.0,1.0,28.0,4.0,0.0,0.0,24.0,0.0,1.0,574.0,18.0,115.0,115.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,D.Sproles,98.5,55.0,1.0,27.0,1.0,127.0,83.0,1.0,83.0,10.0,83.0,3.0,157.0,13.0,5.0,119.0,359.0,705.0,388.0,317.0,103.6,40.0,2.0,21.0,1.0,82.0,62.0,0.0,62.0,3.0,57.0,6.0,109.0,5.0,6.0,45.0,404.0,716.0,387.0,329.0,113.8,80.0,1.0,22.0,0.0,5.0,102.0,2.0,101.0,6.0,60.0,2.0,127.0,3.0,4.0,183.0,559.0,918.0,667.0,251.0,139.3,75.0,0.0,29.0,0.0,2.0,104.0,7.0,104.0,5.0,49.0,1.0,120.0,10.0,8.0,48.0,665.0,913.0,667.0,246.0
2015,D.Stanton,-1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,0.0,-13.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,25.0,0.0,11.0,1.0,0.0,0.0,0.0,63.0,0.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,D.Street,15.399999999999999,7.0,1.0,5.0,1.0,3.0,13.0,1.0,13.0,1.0,0.0,0.0,11.0,0.0,1.0,197.0,13.0,114.0,114.0,0.0,1.8,2.0,0.0,4.0,1.0,1.0,7.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,124.0,5.0,18.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,D.Thomas,204.0,129.0,2.0,84.0,9.0,23.0,223.0,7.0,223.0,19.0,9.0,1.0,180.0,2.0,9.0,2135.0,645.0,1540.0,1506.0,34.0,278.9,139.0,0.0,82.0,6.0,54.0,228.0,12.0,226.0,8.0,14.0,1.0,194.0,2.0,14.0,2000.0,823.0,1949.0,1836.0,113.0,359.6,134.0,2.0,58.0,3.0,92.0,196.0,19.0,196.0,14.0,98.0,4.0,209.0,7.0,24.0,1734.0,906.0,2196.0,1796.0,400.0,313.4,123.0,5.0,63.0,1.0,24.0,187.0,15.0,187.0,8.0,91.0,4.0,157.0,5.0,20.0,1723.0,747.0,2034.0,1709.0,325.0
2015,D.Thompson,8.1,2.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,103.0,3.0,81.0,81.0,0.0,,,,,,,,,,,,,,,,,,,,,15.6,10.0,0.0,8.0,1.0,4.0,19.0,0.0,19.0,1.0,0.0,0.0,15.0,0.0,1.0,226.0,17.0,96.0,96.0,0.0,5.1,5.0,0.0,1.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,45.0,23.0,51.0,51.0,0.0
2015,D.Walker,160.6,94.0,0.0,36.0,3.0,15.0,134.0,6.0,134.0,9.0,1.0,0.0,109.0,0.0,8.0,1164.0,384.0,1126.0,1090.0,36.0,105.7,63.0,2.0,36.0,7.0,20.0,106.0,4.0,104.0,12.0,0.0,0.0,93.0,0.0,4.0,946.0,375.0,857.0,857.0,0.0,91.1,60.0,1.0,25.0,1.0,14.0,86.0,6.0,86.0,7.0,0.0,0.0,68.0,0.0,6.0,702.0,173.0,571.0,571.0,0.0,58.9,26.0,1.0,23.0,1.0,1.0,50.0,3.0,50.0,3.0,0.0,0.0,24.0,0.0,3.0,625.0,59.0,429.0,429.0,0.0
2015,D.Waller,1.8,2.0,0.0,4.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,86.0,13.0,18.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,D.White,1.8,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,4.0,18.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,D.Williams,74.1,23.0,1.0,3.0,1.0,12.0,27.0,1.0,27.0,2.0,70.0,5.0,52.0,6.0,6.0,35.0,137.0,401.0,145.0,256.0,64.4,28.0,1.0,7.0,0.0,12.0,35.0,1.0,35.0,4.0,104.0,0.0,93.0,10.0,1.0,57.0,215.0,604.0,233.0,371.0,154.7,41.0,3.0,20.0,1.0,9.0,62.0,1.0,62.0,3.0,206.0,3.0,116.0,21.0,4.0,232.0,420.0,1367.0,511.0,856.0,185.1,50.0,2.0,26.0,4.0,13.0,80.0,2.0,80.0,3.0,173.0,5.0,124.0,28.0,10.0,485.0,328.0,1291.0,568.0,723.0
2015,D.Woodhead,167.1,80.0,1.0,25.0,1.0,49.0,106.0,6.0,105.0,11.0,98.0,3.0,192.0,9.0,10.0,79.0,713.0,1091.0,755.0,336.0,7.2,5.0,0.0,1.0,0.0,1.0,6.0,0.0,6.0,0.0,15.0,0.0,15.0,2.0,0.0,9.0,33.0,72.0,34.0,38.0,174.8,81.0,2.0,12.0,1.0,51.0,94.0,6.0,93.0,4.0,130.0,3.0,177.0,4.0,11.0,176.0,486.0,1128.0,616.0,512.0,123.0,41.0,1.0,17.0,0.0,54.0,58.0,3.0,58.0,6.0,80.0,4.0,86.0,2.0,8.0,170.0,382.0,770.0,458.0,312.0
2015,D.Young,1.2000000000000002,6.0,1.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,20.0,32.0,22.0,10.0,40.3,11.0,0.0,3.0,0.0,0.0,14.0,2.0,14.0,0.0,9.0,3.0,3.0,0.0,5.0,41.0,53.0,103.0,81.0,22.0,35.2,4.0,0.0,5.0,0.0,0.0,9.0,1.0,9.0,0.0,12.0,3.0,8.0,0.0,4.0,55.0,40.0,112.0,71.0,41.0,29.2,8.0,0.0,2.0,0.0,0.0,10.0,2.0,10.0,1.0,15.0,0.0,8.0,0.0,2.0,31.0,77.0,172.0,109.0,63.0
2015,Da.Williams,10.1,13.0,1.0,4.0,0.0,5.0,17.0,0.0,17.0,0.0,5.0,0.0,20.0,0.0,0.0,89.0,58.0,121.0,108.0,13.0,1.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,1.0,14.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,De.Williams,125.5,25.0,3.0,6.0,0.0,41.0,32.0,0.0,32.0,0.0,141.0,6.0,76.0,15.0,6.0,8.0,261.0,955.0,258.0,697.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,E.Bibbs,0.7,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,2.0,7.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
