,param_activation,param_solver,param_hidden_layer_sizes,param_alpha,mean_test_score,std_test_score,rank_test_score,mean_fit_time,mean_score_time,std_fit_time,std_score_time
14,relu,adam,16,1e-05,0.4681784416426013,0.025635777976374056,17,10.997067928314209,0.011999559402465821,0.2878389131337147,0.007126193071391683
40,relu,adam,16,0.0001,0.4681918658392913,0.025656365222187824,15,8.041719675064087,0.0073970317840576175,0.19090851802399325,0.0023341423428884242
66,relu,adam,16,0.001,0.4681893087848133,0.025655710971034754,16,9.39692587852478,0.0074002742767333984,0.06928501851948128,0.0004889097908725466
92,relu,adam,16,0.01,0.46824449262957274,0.02549744932562558,14,9.525072956085205,0.006802988052368164,0.33567616873697054,0.00040111731643517487
118,relu,adam,16,0.1,0.46817339063820773,0.025474548988140402,18,9.621229648590088,0.008402252197265625,0.0578269630621305,0.003323141581301861
144,relu,adam,16,1,0.4684343920360109,0.025890953885773758,13,9.420629644393921,0.007195472717285156,0.18713694520586882,0.0014697039818073665
15,relu,adam,17,1e-05,0.46690982709485473,0.024970511291424493,48,11.666476917266845,0.008400058746337891,0.28564843463071843,0.0010210185345630618
41,relu,adam,17,0.0001,0.46690654884603866,0.024972239585409,49,8.31477108001709,0.007800531387329101,0.09603938923368781,0.003123760566950153
67,relu,adam,17,0.001,0.4668359447275619,0.02500196515276949,51,9.732474946975708,0.01040196418762207,0.05394138209114796,0.004841532616460396
93,relu,adam,17,0.01,0.4667362789618822,0.02496807496243033,53,9.71161503791809,0.00700221061706543,0.06425782902032282,0.0006334653346263133
119,relu,adam,17,0.1,0.4666906608121081,0.02497466453768086,54,9.846866273880005,0.012802028656005859,0.06822751865989674,0.007654795955094509
145,relu,adam,17,1,0.4672269485754897,0.025106156572659712,44,9.397538471221925,0.008003139495849609,0.1383553035595107,0.002527718042068896
16,relu,adam,18,1e-05,0.46651443303793155,0.026046989847001323,55,11.625718212127685,0.010199642181396485,0.4132695064770646,0.004069611988389171
42,relu,adam,18,0.0001,0.4665131218765084,0.026044650084052566,56,8.599503898620606,0.009000301361083984,0.09293668482047535,0.00428863343363778
68,relu,adam,18,0.001,0.4665094023710947,0.026051280280237083,57,9.801224279403687,0.010602807998657227,0.04365555989694661,0.004587645698713964
94,relu,adam,18,0.01,0.4665014042614346,0.02608200835898843,58,9.889736795425415,0.009201383590698243,0.09044807893222015,0.0034276667157902723
120,relu,adam,18,0.1,0.4664857570769536,0.02608904990598506,59,9.956722831726074,0.007200288772583008,0.07168954993966134,0.00040088259986965853
146,relu,adam,18,1,0.4664116723197652,0.02587622067077579,60,9.719959497451782,0.008002090454101562,0.12435358100063236,0.0012643676498252589
17,relu,adam,19,1e-05,0.467816408419655,0.025917536540487427,26,12.527875757217407,0.010198211669921875,0.2051147852904491,0.003429655327991756
43,relu,adam,19,0.0001,0.4678167316731406,0.025917587805964138,25,9.167219305038453,0.006800508499145508,0.15852656035576698,0.0003986857294078396
69,relu,adam,19,0.001,0.46780947935692163,0.025910910044572376,27,10.287657833099365,0.007601785659790039,0.1636415711290694,0.0004895339576177093
95,relu,adam,19,0.01,0.4678195470758627,0.025904442014530987,24,10.14189372062683,0.012200355529785156,0.10418525975996386,0.009906738763504048
121,relu,adam,19,0.1,0.4678090824460156,0.025912730828259303,28,10.942152881622315,0.007403421401977539,0.2800664095965581,0.0007992755113609813
147,relu,adam,19,1,0.46790720602778657,0.025871813689747152,23,10.050299644470215,0.012401294708251954,0.12161083913352763,0.009329330426293699
18,relu,adam,20,1e-05,0.46475332824398474,0.024991617029990282,85,12.128446340560913,0.008601045608520508,0.365176913264193,0.0012005093495279597
44,relu,adam,20,0.0001,0.46412959719793434,0.02556047348627136,96,9.397809791564942,0.006999826431274414,0.07503351358716792,2.7828667567090748e-06
70,relu,adam,20,0.001,0.46471543913657004,0.024813808357389187,87,10.513155651092529,0.007999229431152343,0.19435926408452697,0.002530618957075307
96,relu,adam,20,0.01,0.4647443642587021,0.024230745101564765,86,10.288254833221435,0.007999658584594727,0.08397207691502952,0.0006284187139986583
122,relu,adam,20,0.1,0.4641426296891417,0.024659620158625828,95,11.544991874694825,0.019201993942260742,0.26042697546228816,0.01661882027111843
148,relu,adam,20,1,0.46465280115384955,0.02394285226750087,88,9.889675951004028,0.0078012943267822266,0.07351191062897086,0.00040079041073707173
19,relu,adam,21,1e-05,0.4650772877768311,0.02493615499195921,81,12.033068656921387,0.00900130271911621,0.1968354221501845,0.0010948458237747013
45,relu,adam,21,0.0001,0.46517791875912773,0.024803555004863198,79,9.959720277786255,0.007603693008422852,0.11186192771786949,0.0004909047320831886
71,relu,adam,21,0.001,0.464835964602248,0.024261235099480152,83,11.167968320846558,0.0072003364562988285,0.27457606357271197,0.0003991922119315786
97,relu,adam,21,0.01,0.4647802764821363,0.02445797255817303,84,10.55406837463379,0.010802984237670898,0.12363343208175603,0.006615532842525263
123,relu,adam,21,0.1,0.46488223053509803,0.02497361294997495,82,12.417472171783448,0.008600711822509766,0.5245332282358259,0.0007988265353605766
149,relu,adam,21,1,0.46512754457534095,0.024737875874751465,80,10.495165300369262,0.008799409866333008,0.14543112019951265,0.002636873659749375
20,relu,adam,26,1e-05,0.46775400870291833,0.026062028290053843,30,12.58864164352417,0.00998549461364746,0.4970436964855939,0.001069203182452037
46,relu,adam,26,0.0001,0.46778178554894395,0.026099244111730136,29,10.505686616897583,0.008400630950927735,0.12686385488921695,0.0007996803728069813
72,relu,adam,26,0.001,0.46738506861360724,0.026569864935966803,39,10.945423793792724,0.008197021484375,0.09947431462389049,0.0003986607149126325
98,relu,adam,26,0.01,0.46796295010647526,0.025904053634624894,22,10.898700857162476,0.008401155471801758,0.07224071822293217,0.0004914452488639835
124,relu,adam,26,0.1,0.4680560513309975,0.026023527841883776,19,12.209884309768677,0.010798454284667969,0.5139163486438912,0.005115272660433934
150,relu,adam,26,1,0.4680155397900744,0.025993804971701444,21,11.613546752929688,0.016002941131591796,0.593252027724094,0.014503834213452688
21,relu,adam,30,1e-05,0.47001025603209234,0.024354285481951024,2,13.440065860748291,0.012001657485961914,0.4300977445029325,0.002968209504675861
47,relu,adam,30,0.0001,0.47000306301613504,0.024362940814353987,3,11.260298919677734,0.008600330352783203,0.057271403802161246,0.0004903554307786699
73,relu,adam,30,0.001,0.46995641348408235,0.024431964574831214,5,11.729696035385132,0.009001970291137695,0.12682157204066488,0.001094714009838057
99,relu,adam,30,0.01,0.4699766926407622,0.02443622402259145,4,11.779202222824097,0.014601755142211913,0.2633104706836726,0.010744532347552824
125,relu,adam,30,0.1,0.46995199514725894,0.024450045750046143,6,12.36688289642334,0.010800743103027343,0.1798531432887787,0.0027118468270342874
151,relu,adam,30,1,0.47003572956224227,0.02446958739135978,1,12.693043422698974,0.013001441955566406,0.225841579157856,0.009510642927317434
22,relu,adam,32,1e-05,0.4687391936776251,0.024286887984090687,8,13.525729370117187,0.008601188659667969,0.6001835678986905,0.001356727790337513
48,relu,adam,32,0.0001,0.46868387904687303,0.024267898991389533,9,12.200176334381103,0.009003639221191406,0.20831823214783893,0.0006316647274374621
74,relu,adam,32,0.001,0.46861528387600176,0.02423002731287587,11,12.311232948303223,0.009602022171020509,0.19188863022316352,0.0008001863782187002
100,relu,adam,32,0.01,0.46864489970458684,0.024298801896237687,10,12.602680349349976,0.010201025009155273,0.21317402244902808,0.0019400048575165735
126,relu,adam,32,0.1,0.46856196843995523,0.02429782895442835,12,12.394550085067749,0.01400008201599121,0.09495481613174508,0.010001230359793023
152,relu,adam,32,1,0.4687776716983382,0.024737694982681295,7,12.536504173278809,0.010001277923583985,0.10959466257893996,2.7910252812694354e-06
23,relu,adam,41,1e-05,0.46737872983679996,0.024722028406552285,40,12.762230682373048,0.00899801254272461,0.46589192285624365,2.543826802892521e-06
49,relu,adam,41,0.0001,0.4673901664555083,0.02471819948457388,38,14.238598489761353,0.011001873016357421,0.2760581518883268,0.0010974130900499814
75,relu,adam,41,0.001,0.46737793147353457,0.024684774957184893,41,13.58912787437439,0.010203742980957031,0.12868476959965577,0.00040285735113953396
101,relu,adam,41,0.01,0.46734983066451974,0.024656637201764843,43,14.026843690872193,0.01020064353942871,0.3494954658554878,0.00039820880921315356
127,relu,adam,41,0.1,0.46735005833862475,0.02457435782909275,42,13.81587553024292,0.016202211380004883,0.12575779172699283,0.008085859374064952
153,relu,adam,41,1,0.4675124660078838,0.024628475392261966,36,13.846799278259278,0.010601234436035157,0.15900601420657628,0.0004878967977019555
24,relu,adam,43,1e-05,0.4676326226678259,0.024365647950978384,32,11.054399585723877,0.013202476501464843,0.13896951073300542,0.006645044366709667
50,relu,adam,43,0.0001,0.4676171158655439,0.024377836433970262,34,14.484359550476075,0.010410499572753907,0.38405104454443667,0.0004852425141281628
76,relu,adam,43,0.001,0.468047529714558,0.024766762580439566,20,14.113516473770142,0.011800050735473633,0.13942751926605154,0.0016011010499018552
102,relu,adam,43,0.01,0.46761815340231505,0.024445635950897097,33,14.163068675994873,0.010401630401611328,0.11474152660613801,0.0004891852071013139
128,relu,adam,43,0.1,0.4676089182799402,0.02437773911050327,35,14.692349433898926,0.011602783203125,0.3008006296925342,0.002244526526321874
154,relu,adam,43,1,0.4676910231689453,0.024605018465880753,31,14.226323890686036,0.014001274108886718,0.2641134932284604,0.007183497580302522
25,relu,adam,65,1e-05,0.46688021310919775,0.02497231028461309,50,13.33626971244812,0.010801553726196289,0.24026881772984585,0.0011658142620153353
51,relu,adam,65,0.0001,0.46700798253253584,0.025082160460367774,46,16.848322486877443,0.01340031623840332,0.3287644439857559,0.0008002565831420681
77,relu,adam,65,0.001,0.46700486475143166,0.024988166322425866,47,17.058026218414305,0.017802953720092773,0.29633103222907187,0.010626851457362469
103,relu,adam,65,0.01,0.46718673374294656,0.02518495486901754,45,16.913816833496092,0.022798871994018553,0.2546031020353098,0.0116540523622908
129,relu,adam,65,0.1,0.466753160325507,0.024737659158208546,52,17.15716814994812,0.013000774383544921,0.16254678451614774,0.0012648201249073016
155,relu,adam,65,1,0.4674562660680294,0.025230779381677955,37,13.190754985809326,0.011578655242919922,1.443637027774831,0.001636694819898266
