,param_activation,param_solver,param_hidden_layer_sizes,param_alpha,mean_test_score,std_test_score,rank_test_score,mean_fit_time,mean_score_time,std_fit_time,std_score_time
112,relu,lbfgs,19,0.1,-1.6938481859601808,0.3538706670121972,124,33.61332623163859,0.015001694361368815,0.17772489521366272,0.008486071262933666
136,relu,lbfgs,19,1,-1.5625487641523834,0.11637824449663094,122,34.63822468121847,0.012332836786905924,0.7130532647322502,0.005437531508886254
18,relu,lbfgs,20,1e-05,-1.7470471616287544,0.2805104367666475,125,33.40099263191223,0.010334014892578125,1.0308383915996215,0.0020556616080100562
42,relu,lbfgs,20,0.0001,-1.0707097688491312,0.0902134852435135,116,33.71452148755392,0.015334765116373697,0.27826423391440197,0.011086631989544023
66,relu,lbfgs,20,0.001,-1.36223903414674,0.3575642119309053,119,34.822211583455406,0.009334484736124674,0.6839962097807719,0.0009428536014936822
90,relu,lbfgs,20,0.01,-1.463510393701614,0.5359875729325414,121,33.28105775515238,0.00933678944905599,0.18304949784306312,0.0012471714740657685
114,relu,lbfgs,20,0.1,-1.2934670669711397,0.43363940893956193,118,34.69397854804993,0.009667634963989258,0.19909039214795773,0.003091985102536908
138,relu,lbfgs,20,1,-1.402641561623611,0.3284916921374804,120,34.41952991485596,0.012000401814778646,1.497093897609516,0.005657231321053012
20,relu,lbfgs,27,1e-05,-2.39632719576907,0.426990699771612,132,40.2636988957723,0.018001635869344074,0.04979479467004859,0.011345989161368579
44,relu,lbfgs,27,0.0001,-2.8129513415883447,0.48897321038655384,137,40.183452208836876,0.016335566838582356,0.6839776500725571,0.010372283222733007
68,relu,lbfgs,27,0.001,-3.234762717276411,0.9848008409462898,143,40.17593630154928,0.023336410522460938,0.7354248911756134,0.010273588098475086
92,relu,lbfgs,27,0.01,-2.963322096628552,0.3621852423282852,139,41.317174752553306,0.009336551030476889,0.6555807865814155,0.00047266511200881513
116,relu,lbfgs,27,0.1,-2.29052071569657,0.030857713522693387,129,41.409151236216225,0.008666594823201498,0.12537778703862565,0.00046974092770795886
140,relu,lbfgs,27,1,-2.994880258735709,0.8361313322966694,140,40.389421701431274,0.01433547337849935,0.44865408113006994,0.007544061110304449
22,relu,lbfgs,29,1e-05,-2.9080068505076166,0.5757550146991927,138,43.723236878712974,0.008668184280395508,0.8881511135446661,0.0004737338170091212
46,relu,lbfgs,29,0.0001,-2.385252571797754,0.7709548865499668,131,42.13576634724935,0.012334028879801432,0.12415603710632883,0.004027850603775965
70,relu,lbfgs,29,0.001,-3.528715978801964,0.26849865600921713,144,43.84127696355184,0.00966938336690267,0.506035693518329,0.0012484881465938211
94,relu,lbfgs,29,0.01,-2.1816555869547423,0.4459137383497996,127,43.945800145467125,0.00899974505106608,0.5550079235717403,0.0008141988154170404
118,relu,lbfgs,29,0.1,-3.154439705431217,1.1181883996857533,142,42.95128067334493,0.011002381642659506,0.7144978889475125,0.0035596836786910614
142,relu,lbfgs,29,1,-2.6699126948469636,0.3556694906049442,134,44.45635668436686,0.007666269938151042,0.7176369528317511,0.0004740123657111616
12,relu,lbfgs,77,1e-05,-2.680451704135395,0.41489518120549707,135,96.57048320770264,0.01266622543334961,0.7801335533671269,0.0004715433712847714
36,relu,lbfgs,77,0.0001,-3.107445613381674,0.4584423296220614,141,96.75898965199788,0.012001832326253256,1.2981616663716171,8.778064264605253e-07
60,relu,lbfgs,77,0.001,-2.73909551852684,0.6833668690763712,136,96.1562573115031,0.017002423604329426,0.6763574833134445,0.007072185226127905
84,relu,lbfgs,77,0.01,-2.1399425964880994,0.13278290456644956,126,97.62041751543681,0.012670278549194336,0.5419249526641926,0.00047019758627165156
108,relu,lbfgs,77,0.1,-2.3068247356104017,0.15649462160492503,130,95.69539109865825,0.013000011444091797,2.4442326537366825,0.0008163430098402838
132,relu,lbfgs,77,1,-2.50027965469141,0.2669414468912475,133,97.78114676475525,0.02099895477294922,1.9968160289384072,0.006975746999970591
