fanPts,rush_attempt,rush_touchdown,tackled_for_loss,yards_gained,fumble,touchdown,complete_pass,pass_attempt,pass_touchdown,air_yards,yards_after_catch,qb_dropback,qb_hit,qb_scramble,sack,fanPts-1,rush_attempt-1,rush_touchdown-1,tackled_for_loss-1,yards_gained-1,fumble-1,touchdown-1,complete_pass-1,pass_attempt-1,pass_touchdown-1,air_yards-1,yards_after_catch-1,qb_dropback-1,qb_hit-1,qb_scramble-1,sack-1,fanPts-2,rush_attempt-2,rush_touchdown-2,tackled_for_loss-2,yards_gained-2,fumble-2,touchdown-2,complete_pass-2,pass_attempt-2,pass_touchdown-2,air_yards-2,yards_after_catch-2,qb_dropback-2,qb_hit-2,qb_scramble-2,sack-2,fanPts-3,rush_attempt-3,rush_touchdown-3,tackled_for_loss-3,yards_gained-3,fumble-3,touchdown-3,complete_pass-3,pass_attempt-3,pass_touchdown-3,air_yards-3,yards_after_catch-3,qb_dropback-3,qb_hit-3,qb_scramble-3,sack-3
13.3,0.0,0.0,0.0,133.0,0.0,0.0,13.0,21.0,0.0,141.0,64.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,13.0,0.0,0.0,0.0,130.0,0.0,0.0,13.0,22.0,0.0,117.0,79.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,185.0,0.0,2.0,12.0,27.0,2.0,251.0,69.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
-0.08,1.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,28.480000000000004,4.0,0.0,0.0,412.0,2.0,4.0,42.0,94.0,3.0,699.0,0.0,94.0,26.0,0.0,16.0,161.0,27.0,0.0,2.0,3075.0,9.0,14.0,305.0,543.0,13.0,3266.0,0.0,537.0,80.0,0.0,38.0
136.1,3.0,0.0,0.0,1021.0,1.0,6.0,55.0,81.0,6.0,1154.0,308.0,0.0,0.0,0.0,0.0,55.8,1.0,0.0,0.0,458.0,1.0,2.0,37.0,60.0,2.0,786.0,107.0,1.0,0.0,0.0,0.0,65.3,0.0,0.0,0.0,433.0,1.0,4.0,41.0,61.0,4.0,486.0,187.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,83.0,0.0,0.0,10.0,17.0,0.0,132.0,27.0,0.0,0.0,0.0,0.0
165.3,218.0,6.0,28.0,1153.0,5.0,10.0,27.0,33.0,3.0,72.0,145.0,0.0,0.0,0.0,0.0,68.3,115.0,3.0,16.0,523.0,1.0,3.0,11.0,15.0,0.0,10.0,61.0,0.0,0.0,0.0,0.0,62.099999999999994,83.0,4.0,12.0,401.0,1.0,4.0,12.0,16.0,0.0,5.0,65.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
70.5,117.0,3.0,17.0,625.0,5.0,3.0,20.0,28.0,0.0,-1.0,189.0,0.0,0.0,0.0,0.0,168.7,247.0,7.0,26.0,1287.0,4.0,8.0,30.0,37.0,1.0,-85.0,275.0,0.0,0.0,0.0,0.0,132.4,198.0,6.0,25.0,944.0,2.0,7.0,18.0,27.0,1.0,-12.0,120.0,0.0,0.0,0.0,0.0,98.3,182.0,3.0,19.0,843.0,2.0,3.0,2.0,7.0,0.0,-7.0,8.0,0.0,0.0,0.0,0.0
38.7,25.0,1.0,3.0,327.0,0.0,1.0,20.0,38.0,0.0,503.0,70.0,0.0,0.0,0.0,0.0,293.3,196.0,3.0,24.0,2213.0,3.0,13.0,103.0,175.0,9.0,2127.0,387.0,0.0,0.0,0.0,0.0,261.6,155.0,1.0,15.0,1976.0,1.0,11.0,100.0,170.0,9.0,2025.0,400.0,0.0,0.0,0.0,0.0,417.4,279.0,6.0,34.0,2914.0,6.0,23.0,126.0,210.0,16.0,2141.0,854.0,0.0,0.0,0.0,0.0
4.92,2.0,0.0,1.0,123.0,0.0,0.0,6.0,12.0,0.0,105.0,0.0,12.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.16,70.0,2.0,3.0,2504.0,14.0,18.0,196.0,367.0,16.0,2662.0,0.0,365.0,60.0,0.0,36.0,90.28,45.0,1.0,1.0,1707.0,7.0,9.0,144.0,274.0,6.0,1875.0,0.0,274.0,48.0,0.0,28.0,214.56,104.0,1.0,8.0,3664.0,10.0,22.0,289.0,530.0,19.0,4621.0,0.0,529.0,67.0,0.0,52.0,259.32,118.0,5.0,9.0,4283.0,14.0,29.0,288.0,543.0,24.0,4844.0,0.0,540.0,65.0,0.0,45.0
124.48000000000002,21.0,1.0,1.0,2112.0,6.0,13.0,196.0,345.0,9.0,2468.0,0.0,344.0,43.0,0.0,23.0,42.2,12.0,0.0,0.0,805.0,3.0,4.0,76.0,129.0,4.0,1009.0,0.0,129.0,14.0,0.0,4.0,26.2,10.0,0.0,0.0,455.0,2.0,3.0,45.0,80.0,2.0,494.0,0.0,80.0,9.0,0.0,3.0,95.24,14.0,1.0,1.0,1631.0,7.0,11.0,137.0,272.0,9.0,2247.0,0.0,268.0,53.0,0.0,19.0
64.4,11.0,0.0,1.0,1260.0,5.0,6.0,128.0,218.0,6.0,1433.0,0.0,216.0,50.0,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.6,0.0,0.0,0.0,76.0,0.0,0.0,8.0,15.0,0.0,190.0,24.0,0.0,0.0,0.0,0.0,15.1,2.0,0.0,1.0,91.0,0.0,1.0,9.0,14.0,1.0,136.0,39.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,23.0,0.0,0.0,2.0,4.0,0.0,45.0,16.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,21.1,0.0,0.0,0.0,151.0,0.0,1.0,13.0,25.0,1.0,339.0,42.0,0.0,0.0,0.0,0.0,16.9,0.0,0.0,0.0,109.0,0.0,1.0,4.0,5.0,1.0,146.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,6.48,3.0,0.0,0.0,112.0,1.0,1.0,7.0,12.0,1.0,91.0,0.0,12.0,2.0,0.0,1.0,52.24000000000001,16.0,1.0,1.0,1006.0,6.0,6.0,91.0,145.0,4.0,916.0,0.0,144.0,25.0,0.0,17.0,0.28,6.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
113.6,1.0,0.0,0.0,896.0,3.0,5.0,67.0,98.0,5.0,962.0,309.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,120.0,0.0,0.0,11.0,16.0,0.0,178.0,37.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.1,165.0,7.0,22.0,751.0,2.0,8.0,23.0,31.0,1.0,3.0,125.0,0.0,0.0,0.0,0.0,34.3,75.0,0.0,6.0,343.0,0.0,0.0,4.0,8.0,0.0,3.0,31.0,0.0,0.0,0.0,0.0,16.7,34.0,0.0,6.0,187.0,1.0,0.0,1.0,2.0,0.0,9.0,18.0,0.0,0.0,0.0,0.0,7.9,18.0,0.0,3.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,0.0,0.0,0.0,32.0,0.0,0.0,6.0,6.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0
6.5,3.0,0.0,0.0,65.0,0.0,0.0,7.0,16.0,0.0,143.0,14.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239.6,91.0,5.0,5.0,3590.0,6.0,27.0,270.0,550.0,19.0,5253.0,0.0,542.0,90.0,0.0,36.0,378.24,159.0,12.0,9.0,4956.0,12.0,51.0,349.0,628.0,38.0,6050.0,0.0,625.0,73.0,0.0,41.0,235.76,121.0,5.0,7.0,3844.0,17.0,29.0,303.0,558.0,22.0,4999.0,0.0,556.0,68.0,0.0,41.0,268.56,121.0,6.0,9.0,3914.0,6.0,31.0,308.0,546.0,25.0,4477.0,0.0,542.0,72.0,1.0,48.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,14.0,1.0,1.0,50.0,0.0,1.0,0.0,1.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,72.3,50.0,0.0,5.0,583.0,2.0,3.0,48.0,75.0,2.0,86.0,267.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,8.0,0.0,0.0,0.0,80.0,0.0,0.0,6.0,13.0,0.0,212.0,22.0,0.0,0.0,0.0,0.0,22.1,1.0,1.0,0.0,101.0,0.0,2.0,6.0,6.0,1.0,74.0,4.0,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,114.0,0.0,0.0,13.0,20.0,0.0,210.0,39.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.04,3.0,0.0,0.0,49.0,2.0,0.0,8.0,17.0,0.0,131.0,0.0,17.0,3.0,0.0,1.0
233.68,14.0,0.0,0.0,3992.0,19.0,28.0,364.0,641.0,26.0,5635.0,0.0,636.0,117.0,0.0,40.0,345.96000000000004,25.0,1.0,0.0,5099.0,13.0,42.0,390.0,649.0,39.0,6621.0,0.0,638.0,107.0,0.0,31.0,101.68,8.0,0.0,1.0,1592.0,5.0,12.0,141.0,234.0,11.0,2050.0,0.0,234.0,32.0,0.0,9.0,239.51999999999998,27.0,0.0,1.0,3988.0,10.0,25.0,362.0,615.0,24.0,5266.0,0.0,611.0,98.0,0.0,41.0
61.6,7.0,0.0,1.0,496.0,0.0,2.0,52.0,70.0,2.0,338.0,329.0,0.0,0.0,0.0,0.0,2.5,2.0,0.0,0.0,25.0,0.0,0.0,2.0,2.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,68.1,10.0,1.0,2.0,501.0,0.0,3.0,33.0,67.0,1.0,651.0,159.0,0.0,0.0,0.0,0.0,110.7,12.0,3.0,1.0,627.0,0.0,8.0,45.0,77.0,4.0,601.0,276.0,0.0,0.0,0.0,0.0
18.6,0.0,0.0,0.0,186.0,0.0,0.0,19.0,35.0,0.0,317.0,71.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.5,6.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.0,15.0,0.0,2.0,70.0,1.0,0.0,3.0,5.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0,1.7,8.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,56.3,99.0,1.0,10.0,443.0,0.0,2.0,16.0,28.0,1.0,85.0,57.0,0.0,0.0,0.0,0.0,42.8,46.0,4.0,6.0,188.0,0.0,4.0,2.0,3.0,0.0,2.0,21.0,0.0,0.0,0.0,0.0,33.9,12.0,3.0,0.0,159.0,0.0,3.0,4.0,5.0,0.0,11.0,49.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.16,4.0,1.0,0.0,204.0,0.0,2.0,22.0,50.0,0.0,370.0,0.0,50.0,14.0,0.0,6.0,107.2,34.0,4.0,3.0,1680.0,8.0,14.0,152.0,266.0,7.0,2041.0,0.0,265.0,42.0,0.0,27.0
44.0,30.0,1.0,2.0,380.0,0.0,1.0,17.0,19.0,0.0,112.0,111.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,0.0,0.0,0.0,11.0,0.0,1.0,1.0,2.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
27.6,0.0,0.0,0.0,276.0,0.0,0.0,19.0,34.0,0.0,397.0,54.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.36,7.0,0.0,0.0,159.0,1.0,0.0,14.0,32.0,0.0,250.0,0.0,32.0,7.0,1.0,4.0,,,,,,,,,,,,,,,,
15.2,0.0,0.0,0.0,152.0,0.0,0.0,11.0,27.0,0.0,393.0,45.0,0.0,0.0,0.0,0.0,39.9,0.0,0.0,0.0,299.0,1.0,2.0,26.0,45.0,1.0,361.0,122.0,0.0,0.0,0.0,0.0,70.9,0.0,0.0,0.0,549.0,1.0,3.0,50.0,105.0,2.0,897.0,244.0,2.0,0.0,0.0,0.0,101.7,0.0,0.0,0.0,777.0,0.0,4.0,66.0,125.0,3.0,1293.0,275.0,0.0,0.0,0.0,0.0
49.9,51.0,1.0,7.0,339.0,1.0,3.0,24.0,32.0,1.0,74.0,175.0,0.0,0.0,0.0,0.0,132.1,107.0,0.0,16.0,1081.0,3.0,5.0,51.0,70.0,4.0,227.0,476.0,0.0,0.0,0.0,0.0,39.5,66.0,1.0,15.0,375.0,2.0,1.0,19.0,27.0,0.0,21.0,197.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
10.8,6.0,0.0,2.0,68.0,1.0,1.0,6.0,13.0,1.0,76.0,28.0,0.0,0.0,0.0,0.0,45.1,36.0,0.0,4.0,351.0,1.0,2.0,34.0,44.0,2.0,53.0,254.0,0.0,0.0,0.0,0.0,42.5,78.0,0.0,13.0,425.0,3.0,1.0,19.0,22.0,1.0,-58.0,186.0,0.0,0.0,0.0,0.0,115.8,202.0,2.0,30.0,1118.0,4.0,2.0,33.0,40.0,0.0,-39.0,227.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,24.1,0.0,0.0,0.0,121.0,0.0,2.0,12.0,16.0,2.0,121.0,41.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,26.0,0.0,0.0,2.0,2.0,0.0,9.0,17.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5.0,0.0,0.0,2.0,6.0,0.0,28.0,3.0,0.0,0.0,0.0,0.0
96.7,69.0,3.0,3.0,707.0,2.0,5.0,49.0,62.0,2.0,103.0,252.0,0.0,0.0,0.0,0.0,65.0,36.0,0.0,5.0,570.0,2.0,2.0,43.0,56.0,2.0,194.0,231.0,0.0,0.0,0.0,0.0,9.9,3.0,0.0,1.0,39.0,0.0,1.0,6.0,7.0,1.0,-6.0,36.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
29.4,0.0,0.0,0.0,234.0,0.0,1.0,25.0,38.0,1.0,267.0,95.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.5,0.0,0.0,0.0,375.0,0.0,3.0,35.0,54.0,3.0,428.0,126.0,0.0,0.0,0.0,0.0,50.9,0.0,0.0,0.0,329.0,0.0,3.0,28.0,51.0,3.0,458.0,125.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2,0.0,0.0,0.0,52.0,0.0,1.0,5.0,8.0,1.0,64.0,14.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
187.2,47.0,2.0,3.0,3730.0,17.0,18.0,380.0,644.0,16.0,4511.0,14.0,639.0,93.0,0.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65.4,89.0,1.0,13.0,494.0,1.0,3.0,30.0,36.0,2.0,28.0,202.0,0.0,0.0,0.0,0.0,129.9,185.0,5.0,21.0,959.0,1.0,6.0,23.0,39.0,1.0,-3.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
10.76,2.0,0.0,0.0,169.0,0.0,1.0,14.0,27.0,1.0,265.0,0.0,27.0,4.0,0.0,2.0,4.92,2.0,0.0,0.0,123.0,0.0,0.0,16.0,37.0,0.0,277.0,0.0,37.0,10.0,0.0,5.0,67.88,20.0,0.0,0.0,1297.0,6.0,7.0,105.0,203.0,7.0,1731.0,0.0,199.0,33.0,0.0,18.0,-0.2,6.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8,0.0,0.0,0.0,18.0,0.0,0.0,2.0,3.0,0.0,49.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8,1.0,0.0,1.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,-0.3,2.0,0.0,0.0,-3.0,0.0,0.0,1.0,1.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.9,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,1.4,0.0,0.0,0.0,14.0,0.0,0.0,3.0,4.0,0.0,-1.0,21.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.6,1.0,0.0,1.0,406.0,1.0,3.0,25.0,48.0,2.0,590.0,161.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,0.0,0.0,60.0,0.0,0.0,6.0,12.0,0.0,281.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
201.6,0.0,0.0,0.0,1216.0,2.0,14.0,91.0,148.0,14.0,1724.0,469.0,0.0,0.0,0.0,0.0,66.5,0.0,0.0,0.0,545.0,0.0,2.0,54.0,100.0,2.0,977.0,170.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,570.0,1.0,4.0,46.0,80.0,4.0,815.0,253.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
74.8,0.0,0.0,0.0,408.0,1.0,6.0,35.0,53.0,6.0,468.0,118.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,110.0,0.0,1.0,16.0,29.0,1.0,176.0,50.0,0.0,0.0,0.0,0.0,100.5,0.0,0.0,0.0,485.0,1.0,9.0,40.0,63.0,9.0,524.0,208.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,20.0,0.0,1.0,1.0,2.0,1.0,34.0,5.0,0.0,0.0,0.0,0.0
69.0,1.0,0.0,0.0,350.0,1.0,6.0,33.0,45.0,5.0,367.0,99.0,0.0,0.0,0.0,0.0,99.2,2.0,0.0,0.0,752.0,0.0,4.0,73.0,99.0,3.0,650.0,286.0,1.0,0.0,0.0,0.0,57.5,1.0,0.0,1.0,335.0,0.0,4.0,38.0,58.0,4.0,414.0,154.0,0.0,0.0,0.0,0.0,83.1,1.0,0.0,0.0,711.0,0.0,2.0,57.0,89.0,2.0,747.0,268.0,0.0,0.0,0.0,0.0
28.36,1.0,0.0,0.0,459.0,1.0,3.0,36.0,54.0,2.0,458.0,0.0,54.0,3.0,0.0,0.0,-0.72,9.0,0.0,0.0,32.0,1.0,0.0,4.0,6.0,0.0,66.0,0.0,6.0,0.0,0.0,0.0,44.32,8.0,0.0,0.0,708.0,2.0,5.0,65.0,102.0,5.0,900.0,0.0,100.0,9.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,11.0,0.0,3.0,77.0,0.0,0.0,10.0,14.0,0.0,5.0,36.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0,0.0,28.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.600000000000001,0.0,0.0,0.0,176.0,1.0,0.0,15.0,26.0,0.0,336.0,37.0,0.0,0.0,0.0,0.0,84.1,2.0,0.0,0.0,681.0,1.0,3.0,41.0,75.0,3.0,917.0,218.0,0.0,0.0,0.0,0.0
10.8,2.0,0.0,1.0,68.0,1.0,1.0,9.0,16.0,1.0,133.0,54.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189.6,5.0,0.0,1.0,1336.0,2.0,10.0,111.0,148.0,10.0,1326.0,536.0,1.0,0.0,0.0,0.0,206.2,0.0,0.0,0.0,1182.0,1.0,15.0,91.0,122.0,15.0,1188.0,468.0,0.0,0.0,0.0,0.0,128.0,1.0,0.0,0.0,980.0,0.0,5.0,76.0,112.0,5.0,1034.0,388.0,0.0,0.0,0.0,0.0,134.6,2.0,0.0,0.0,986.0,0.0,6.0,63.0,89.0,6.0,1008.0,277.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.4,0.0,0.0,0.0,364.0,0.0,2.0,42.0,87.0,2.0,524.0,149.0,0.0,0.0,0.0,0.0
109.7,174.0,4.0,16.0,877.0,4.0,5.0,31.0,45.0,1.0,62.0,253.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,5.3,0.0,0.0,0.0,53.0,0.0,0.0,5.0,13.0,0.0,182.0,14.0,0.0,0.0,0.0,0.0,77.4,0.0,0.0,0.0,754.0,2.0,1.0,60.0,96.0,0.0,871.0,228.0,0.0,0.0,0.0,0.0,116.1,0.0,0.0,0.0,821.0,1.0,6.0,65.0,116.0,6.0,1113.0,281.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345.76,23.0,2.0,0.0,5044.0,12.0,42.0,471.0,702.0,37.0,4795.0,0.0,692.0,68.0,0.0,27.0,305.96000000000004,24.0,1.0,0.0,4649.0,10.0,35.0,428.0,659.0,32.0,4908.0,0.0,656.0,77.0,0.0,31.0,313.4,27.0,1.0,0.0,4835.0,16.0,38.0,457.0,690.0,33.0,5072.0,1.0,681.0,78.0,0.0,29.0,387.32,40.0,3.0,3.0,5533.0,9.0,46.0,490.0,763.0,41.0,5832.0,0.0,757.0,80.0,0.0,40.0
18.4,0.0,0.0,0.0,124.0,0.0,1.0,16.0,20.0,1.0,133.0,45.0,0.0,0.0,0.0,0.0,48.1,59.0,1.0,7.0,381.0,1.0,2.0,14.0,24.0,0.0,76.0,133.0,0.0,0.0,0.0,0.0,41.4,85.0,0.0,10.0,434.0,1.0,0.0,29.0,41.0,0.0,-19.0,286.0,0.0,0.0,0.0,0.0,155.9,130.0,7.0,8.0,919.0,1.0,11.0,32.0,42.0,3.0,-38.0,289.0,0.0,0.0,0.0,0.0
157.8,0.0,0.0,0.0,938.0,1.0,11.0,60.0,111.0,11.0,1509.0,188.0,1.0,0.0,0.0,0.0,58.1,0.0,0.0,0.0,401.0,0.0,3.0,31.0,72.0,3.0,945.0,131.0,0.0,0.0,0.0,0.0,238.6,0.0,0.0,0.0,1406.0,2.0,17.0,94.0,144.0,16.0,1764.0,459.0,0.0,0.0,0.0,0.0,195.4,1.0,0.0,0.0,1234.0,3.0,13.0,93.0,162.0,13.0,1849.0,524.0,0.0,0.0,0.0,0.0
4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.6,0.0,0.0,0.0,16.0,0.0,0.0,1.0,1.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.51999999999998,39.0,0.0,1.0,3938.0,9.0,28.0,357.0,582.0,28.0,4343.0,0.0,575.0,33.0,0.0,16.0,268.15999999999997,33.0,0.0,0.0,3904.0,14.0,35.0,350.0,606.0,32.0,4570.0,0.0,603.0,59.0,0.0,31.0,190.52,29.0,0.0,1.0,3213.0,15.0,23.0,348.0,624.0,21.0,4681.0,0.0,613.0,49.0,0.0,24.0,,,,,,,,,,,,,,,,
1.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,3.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,20.1,0.0,0.0,0.0,141.0,0.0,1.0,17.0,22.0,1.0,136.0,77.0,0.0,0.0,0.0,0.0,8.7,1.0,0.0,0.0,107.0,1.0,0.0,9.0,14.0,0.0,159.0,37.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.3,0.0,0.0,0.0,343.0,0.0,3.0,31.0,52.0,3.0,324.0,181.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,20.4,52.0,1.0,10.0,144.0,0.0,1.0,1.0,2.0,0.0,-4.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,3.2,8.0,0.0,1.0,32.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0,29.0,0.0,1.0,2.0,2.0,1.0,5.0,24.0,0.0,0.0,0.0,0.0,10.5,2.0,0.0,1.0,65.0,1.0,1.0,8.0,8.0,1.0,16.0,46.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,0.0,0.0,0.0,110.0,0.0,2.0,8.0,13.0,1.0,139.0,34.0,0.0,0.0,0.0,0.0
