tackled_for_loss_seasonTotal,yards_gained_seasonTotal,fumble_seasonTotal,touchdown_seasonTotal,complete_pass_seasonTotal,pass_attempt_seasonTotal,pass_touchdown_seasonTotal,air_yards_seasonTotal,yards_after_catch_seasonTotal,tackled_for_loss-1_seasonTotal,yards_gained-1_seasonTotal,fumble-1_seasonTotal,touchdown-1_seasonTotal,complete_pass-1_seasonTotal,pass_attempt-1_seasonTotal,pass_touchdown-1_seasonTotal,air_yards-1_seasonTotal,yards_after_catch-1_seasonTotal,tackled_for_loss-2_seasonTotal,yards_gained-2_seasonTotal,fumble-2_seasonTotal,touchdown-2_seasonTotal,complete_pass-2_seasonTotal,pass_attempt-2_seasonTotal,pass_touchdown-2_seasonTotal,air_yards-2_seasonTotal,yards_after_catch-2_seasonTotal,tackled_for_loss-3_seasonTotal,yards_gained-3_seasonTotal,fumble-3_seasonTotal,touchdown-3_seasonTotal,complete_pass-3_seasonTotal,pass_attempt-3_seasonTotal,pass_touchdown-3_seasonTotal,air_yards-3_seasonTotal,yards_after_catch-3_seasonTotal,tackled_for_loss_avgPerGame,yards_gained_avgPerGame,fumble_avgPerGame,touchdown_avgPerGame,complete_pass_avgPerGame,pass_attempt_avgPerGame,pass_touchdown_avgPerGame,air_yards_avgPerGame,yards_after_catch_avgPerGame,tackled_for_loss-1_avgPerGame,yards_gained-1_avgPerGame,fumble-1_avgPerGame,touchdown-1_avgPerGame,complete_pass-1_avgPerGame,pass_attempt-1_avgPerGame,pass_touchdown-1_avgPerGame,air_yards-1_avgPerGame,yards_after_catch-1_avgPerGame,tackled_for_loss-2_avgPerGame,yards_gained-2_avgPerGame,fumble-2_avgPerGame,touchdown-2_avgPerGame,complete_pass-2_avgPerGame,pass_attempt-2_avgPerGame,pass_touchdown-2_avgPerGame,air_yards-2_avgPerGame,yards_after_catch-2_avgPerGame,tackled_for_loss-3_avgPerGame,yards_gained-3_avgPerGame,fumble-3_avgPerGame,touchdown-3_avgPerGame,complete_pass-3_avgPerGame,pass_attempt-3_avgPerGame,pass_touchdown-3_avgPerGame,air_yards-3_avgPerGame,yards_after_catch-3_avgPerGame,fanPts,fanPts-1,fanPts-2,fanPts-3
0.0,7.0,0.0,0.0,1.0,2.0,0.0,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.5,0.0,0.0,0.5,1.0,0.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,
,,,,,,,,,0.0,795.0,1.0,3.0,63.0,113.0,3.0,1289.0,313.0,0.0,906.0,1.0,5.0,64.0,106.0,4.0,1225.0,338.0,0.0,229.0,0.0,1.0,15.0,32.0,1.0,355.0,91.0,,,,,,,,,,0.0,49.6875,0.0625,0.1875,3.9375,7.0625,0.1875,80.5625,19.5625,0.0,56.625,0.0625,0.3125,4.0,6.625,0.25,76.5625,21.125,0.0,25.444444444444443,0.0,0.1111111111111111,1.6666666666666667,3.5555555555555554,0.1111111111111111,39.44444444444444,10.11111111111111,,95.5,118.6,28.9
,,,,,,,,,,,,,,,,,,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,0.0,0.0,22.0,35.0,0.0,313.0,130.0,,,,,,,,,,,,,,,,,,,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,2.0,3.1818181818181817,0.0,28.454545454545453,11.818181818181818,,,1.5,29.7
,,,,,,,,,0.0,4.0,0.0,0.0,1.0,1.0,0.0,-1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,0.0,1.0,1.0,0.0,-1.0,5.0,,,,,,,,,,,,,,,,,,,,0.4,,
,,,,,,,,,,,,,,,,,,0.0,476.0,1.0,4.0,39.0,59.0,4.0,601.0,184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,34.0,0.07142857142857142,0.2857142857142857,2.7857142857142856,4.214285714285714,0.2857142857142857,42.92857142857143,13.142857142857142,,,,,,,,,,,,69.6,
1.0,889.0,2.0,5.0,67.0,98.0,5.0,791.0,401.0,0.0,889.0,0.0,6.0,75.0,110.0,6.0,912.0,336.0,0.0,788.0,1.0,6.0,70.0,96.0,6.0,774.0,307.0,0.0,482.0,1.0,3.0,36.0,54.0,0.0,352.0,206.0,0.0625,55.5625,0.125,0.3125,4.1875,6.125,0.3125,49.4375,25.0625,0.0,52.294117647058826,0.0,0.35294117647058826,4.411764705882353,6.470588235294118,0.35294117647058826,53.64705882352941,19.764705882352942,0.0,43.77777777777778,0.05555555555555555,0.3333333333333333,3.888888888888889,5.333333333333333,0.3333333333333333,43.0,17.055555555555557,0.0,28.352941176470587,0.058823529411764705,0.17647058823529413,2.1176470588235294,3.176470588235294,0.0,20.705882352941178,12.117647058823529,114.9,124.9,112.8,64.2
,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,0.0,0.0,1.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,0.0,,,,,,,,,,,,,,,,,,,0.0,2.5,0.0,0.0,0.0,0.5,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,0.0,,,0.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.1
0.0,1612.0,2.0,10.0,141.0,171.0,10.0,1360.0,584.0,0.0,1554.0,1.0,7.0,124.0,178.0,7.0,1755.0,519.0,0.0,1177.0,2.0,10.0,95.0,130.0,9.0,1074.0,496.0,,,,,,,,,,0.0,89.55555555555556,0.1111111111111111,0.5555555555555556,7.833333333333333,9.5,0.5555555555555556,75.55555555555556,32.44444444444444,0.0,70.63636363636364,0.045454545454545456,0.3181818181818182,5.636363636363637,8.090909090909092,0.3181818181818182,79.77272727272727,23.59090909090909,0.0,53.5,0.09090909090909091,0.45454545454545453,4.318181818181818,5.909090909090909,0.4090909090909091,48.81818181818182,22.545454545454547,,,,,,,,,,217.2,195.4,173.7,
0.0,20.0,0.0,0.0,2.0,3.0,0.0,11.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,0.0,0.0,1.0,1.5,0.0,5.5,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,
0.0,610.0,0.0,2.0,38.0,74.0,2.0,889.0,213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,40.666666666666664,0.0,0.13333333333333333,2.533333333333333,4.933333333333334,0.13333333333333333,59.266666666666666,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,,,
0.0,0.0,0.0,0.0,0.0,3.0,0.0,109.0,0.0,0.0,752.0,0.0,4.0,52.0,92.0,4.0,1231.0,157.0,1.0,1050.0,1.0,4.0,72.0,117.0,4.0,1414.0,427.0,0.0,489.0,0.0,2.0,40.0,73.0,2.0,783.0,170.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,109.0,0.0,0.0,50.13333333333333,0.0,0.26666666666666666,3.466666666666667,6.133333333333334,0.26666666666666666,82.06666666666666,10.466666666666667,0.0625,65.625,0.0625,0.25,4.5,7.3125,0.25,88.375,26.6875,0.0,30.5625,0.0,0.125,2.5,4.5625,0.125,48.9375,10.625,0.0,99.2,127.0,60.9
,,,,,,,,,0.0,39.0,0.0,0.0,3.0,17.0,0.0,244.0,3.0,0.0,53.0,0.0,1.0,4.0,10.0,1.0,114.0,8.0,0.0,804.0,1.0,5.0,51.0,94.0,5.0,1321.0,176.0,,,,,,,,,,0.0,5.571428571428571,0.0,0.0,0.42857142857142855,2.4285714285714284,0.0,34.857142857142854,0.42857142857142855,0.0,17.666666666666668,0.0,0.3333333333333333,1.3333333333333333,3.3333333333333335,0.3333333333333333,38.0,2.6666666666666665,0.0,44.666666666666664,0.05555555555555555,0.2777777777777778,2.8333333333333335,5.222222222222222,0.2777777777777778,73.38888888888889,9.777777777777779,,3.9,11.3,108.4
,,,,,,,,,,,,,,,,,,0.0,160.0,0.0,1.0,9.0,16.0,1.0,272.0,50.0,0.0,464.0,0.0,1.0,28.0,51.0,1.0,669.0,186.0,,,,,,,,,,,,,,,,,,,0.0,53.333333333333336,0.0,0.3333333333333333,3.0,5.333333333333333,0.3333333333333333,90.66666666666667,16.666666666666668,0.0,42.18181818181818,0.0,0.09090909090909091,2.5454545454545454,4.636363636363637,0.09090909090909091,60.81818181818182,16.90909090909091,,,22.0,52.4
0.0,840.0,1.0,4.0,69.0,107.0,4.0,1106.0,364.0,1.0,971.0,0.0,8.0,77.0,113.0,8.0,1097.0,380.0,1.0,381.0,1.0,2.0,36.0,70.0,2.0,736.0,98.0,0.0,279.0,0.0,1.0,23.0,44.0,1.0,480.0,91.0,0.0,46.666666666666664,0.05555555555555555,0.2222222222222222,3.8333333333333335,5.944444444444445,0.2222222222222222,61.44444444444444,20.22222222222222,0.05263157894736842,51.10526315789474,0.0,0.42105263157894735,4.052631578947368,5.947368421052632,0.42105263157894735,57.73684210526316,20.0,0.06666666666666667,25.4,0.06666666666666667,0.13333333333333333,2.4,4.666666666666667,0.13333333333333333,49.06666666666667,6.533333333333333,0.0,21.46153846153846,0.0,0.07692307692307693,1.7692307692307692,3.3846153846153846,0.07692307692307693,36.92307692307692,7.0,106.0,145.1,48.1,33.9
0.0,73.0,0.0,0.0,7.0,13.0,0.0,110.0,26.0,0.0,33.0,0.0,0.0,4.0,9.0,0.0,59.0,22.0,,,,,,,,,,,,,,,,,,,0.0,10.428571428571429,0.0,0.0,1.0,1.8571428571428572,0.0,15.714285714285714,3.7142857142857144,0.0,4.714285714285714,0.0,0.0,0.5714285714285714,1.2857142857142858,0.0,8.428571428571429,3.142857142857143,,,,,,,,,,,,,,,,,,,7.3,3.3,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,661.0,0.0,4.0,48.0,100.0,4.0,1155.0,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,47.214285714285715,0.0,0.2857142857142857,3.4285714285714284,7.142857142857143,0.2857142857142857,82.5,11.571428571428571,,,,90.1
0.0,17.0,0.0,0.0,2.0,5.0,0.0,47.0,5.0,0.0,30.0,0.0,0.0,3.0,5.0,0.0,49.0,5.0,0.0,59.0,0.0,0.0,5.0,7.0,0.0,37.0,41.0,0.0,159.0,0.0,2.0,17.0,25.0,2.0,142.0,96.0,0.0,5.666666666666667,0.0,0.0,0.6666666666666666,1.6666666666666667,0.0,15.666666666666666,1.6666666666666667,0.0,15.0,0.0,0.0,1.5,2.5,0.0,24.5,2.5,0.0,29.5,0.0,0.0,2.5,3.5,0.0,18.5,20.5,0.0,14.454545454545455,0.0,0.18181818181818182,1.5454545454545454,2.272727272727273,0.18181818181818182,12.909090909090908,8.727272727272727,1.7,3.0,5.9,27.9
2.0,1177.0,0.0,8.0,79.0,127.0,8.0,1480.0,315.0,0.0,310.0,0.0,3.0,25.0,43.0,3.0,520.0,65.0,0.0,1398.0,2.0,10.0,105.0,181.0,10.0,1937.0,547.0,0.0,54.0,0.0,0.0,5.0,7.0,0.0,68.0,22.0,0.16666666666666666,98.08333333333333,0.0,0.6666666666666666,6.583333333333333,10.583333333333334,0.6666666666666666,123.33333333333333,26.25,0.0,77.5,0.0,0.75,6.25,10.75,0.75,130.0,16.25,0.0,82.23529411764706,0.11764705882352941,0.5882352941176471,6.176470588235294,10.647058823529411,0.5882352941176471,113.94117647058823,32.1764705882353,0.0,54.0,0.0,0.0,5.0,7.0,0.0,68.0,22.0,165.7,49.0,195.8,5.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,80.0,1.0,1.0,11.0,19.0,0.0,138.0,54.0,0.0,106.0,0.0,2.0,14.0,21.0,0.0,86.0,72.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,8.0,0.1,0.1,1.1,1.9,0.0,13.8,5.4,0.0,13.25,0.0,0.25,1.75,2.625,0.0,10.75,9.0,,,,,,,,,,0.0,12.0,22.6,
1.0,389.0,0.0,5.0,37.0,50.0,5.0,580.0,105.0,0.0,251.0,0.0,0.0,14.0,21.0,0.0,420.0,74.0,0.0,538.0,1.0,3.0,33.0,59.0,2.0,762.0,150.0,0.0,242.0,0.0,1.0,18.0,39.0,1.0,506.0,60.0,0.07692307692307693,29.923076923076923,0.0,0.38461538461538464,2.8461538461538463,3.8461538461538463,0.38461538461538464,44.61538461538461,8.076923076923077,0.0,22.818181818181817,0.0,0.0,1.2727272727272727,1.9090909090909092,0.0,38.18181818181818,6.7272727272727275,0.0,35.86666666666667,0.06666666666666667,0.2,2.2,3.933333333333333,0.13333333333333333,50.8,10.0,0.0,22.0,0.0,0.09090909090909091,1.6363636363636365,3.5454545454545454,0.09090909090909091,46.0,5.454545454545454,68.9,25.1,69.8,30.2
0.0,286.0,0.0,1.0,24.0,47.0,1.0,407.0,98.0,0.0,500.0,0.0,1.0,40.0,67.0,0.0,639.0,190.0,0.0,1041.0,0.0,3.0,79.0,114.0,3.0,1177.0,342.0,0.0,847.0,0.0,6.0,77.0,120.0,6.0,1273.0,183.0,0.0,35.75,0.0,0.125,3.0,5.875,0.125,50.875,12.25,0.0,62.5,0.0,0.125,5.0,8.375,0.0,79.875,23.75,0.0,65.0625,0.0,0.1875,4.9375,7.125,0.1875,73.5625,21.375,0.0,49.8235294117647,0.0,0.35294117647058826,4.529411764705882,7.0588235294117645,0.35294117647058826,74.88235294117646,10.764705882352942,34.6,56.0,122.1,120.7
,,,,,,,,,,,,,,,,,,0.0,17.0,0.0,0.0,2.0,4.0,0.0,8.0,3.0,1.0,249.0,1.0,1.0,19.0,31.0,1.0,354.0,83.0,,,,,,,,,,,,,,,,,,,0.0,17.0,0.0,0.0,2.0,4.0,0.0,8.0,3.0,0.2,49.8,0.2,0.2,3.8,6.2,0.2,70.8,16.6,,,1.7,28.9
,,,,,,,,,,,,,,,,,,0.0,6.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,,,,,,,,,,,,0.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,40.0,0.0,0.0,5.0,12.0,0.0,87.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,20.0,0.0,0.0,2.5,6.0,0.0,43.5,14.5,,,,4.0
0.0,271.0,0.0,2.0,20.0,35.0,2.0,432.0,46.0,0.0,703.0,0.0,6.0,44.0,81.0,6.0,1200.0,135.0,0.0,424.0,0.0,2.0,28.0,45.0,2.0,629.0,114.0,0.0,40.0,0.0,0.0,1.0,1.0,0.0,28.0,12.0,0.0,38.714285714285715,0.0,0.2857142857142857,2.857142857142857,5.0,0.2857142857142857,61.714285714285715,6.571428571428571,0.0,43.9375,0.0,0.375,2.75,5.0625,0.375,75.0,8.4375,0.0,32.61538461538461,0.0,0.15384615384615385,2.1538461538461537,3.4615384615384617,0.15384615384615385,48.38461538461539,8.76923076923077,0.0,40.0,0.0,0.0,1.0,1.0,0.0,28.0,12.0,39.1,106.3,54.4,4.0
,,,,,,,,,,,,,,,,,,0.0,126.0,0.0,0.0,9.0,14.0,0.0,140.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,42.0,0.0,0.0,3.0,4.666666666666667,0.0,46.666666666666664,17.333333333333332,,,,,,,,,,,,12.6,
,,,,,,,,,0.0,39.0,0.0,0.0,3.0,4.0,0.0,39.0,10.0,0.0,43.0,0.0,0.0,3.0,4.0,0.0,26.0,13.0,,,,,,,,,,,,,,,,,,,0.0,13.0,0.0,0.0,1.0,1.3333333333333333,0.0,13.0,3.3333333333333335,0.0,21.5,0.0,0.0,1.5,2.0,0.0,13.0,6.5,,,,,,,,,,,3.9,4.3,
0.0,449.0,2.0,1.0,38.0,69.0,1.0,487.0,285.0,,,,,,,,,,0.0,869.0,0.0,4.0,58.0,105.0,4.0,938.0,352.0,0.0,315.0,0.0,0.0,22.0,46.0,0.0,455.0,148.0,0.0,40.81818181818182,0.18181818181818182,0.09090909090909091,3.4545454545454546,6.2727272727272725,0.09090909090909091,44.27272727272727,25.90909090909091,,,,,,,,,,0.0,54.3125,0.0,0.25,3.625,6.5625,0.25,58.625,22.0,0.0,28.636363636363637,0.0,0.0,2.0,4.181818181818182,0.0,41.36363636363637,13.454545454545455,46.9,,110.9,31.5
,,,,,,,,,,,,,,,,,,0.0,408.0,1.0,0.0,37.0,63.0,0.0,558.0,200.0,0.0,399.0,0.0,1.0,30.0,57.0,1.0,474.0,214.0,,,,,,,,,,,,,,,,,,,0.0,31.384615384615383,0.07692307692307693,0.0,2.8461538461538463,4.846153846153846,0.0,42.92307692307692,15.384615384615385,0.0,26.6,0.0,0.06666666666666667,2.0,3.8,0.06666666666666667,31.6,14.266666666666667,,,38.8,45.9
0.0,383.0,1.0,2.0,38.0,61.0,2.0,522.0,233.0,2.0,682.0,1.0,4.0,67.0,94.0,4.0,550.0,412.0,0.0,903.0,0.0,7.0,78.0,108.0,7.0,783.0,448.0,3.0,941.0,0.0,7.0,82.0,138.0,7.0,1106.0,449.0,0.0,42.55555555555556,0.1111111111111111,0.2222222222222222,4.222222222222222,6.777777777777778,0.2222222222222222,58.0,25.88888888888889,0.14285714285714285,48.714285714285715,0.07142857142857142,0.2857142857142857,4.785714285714286,6.714285714285714,0.2857142857142857,39.285714285714285,29.428571428571427,0.0,56.4375,0.0,0.4375,4.875,6.75,0.4375,48.9375,28.0,0.16666666666666666,52.27777777777778,0.0,0.3888888888888889,4.555555555555555,7.666666666666667,0.3888888888888889,61.44444444444444,24.944444444444443,48.3,90.2,132.3,136.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,327.0,0.0,2.0,21.0,41.0,2.0,617.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,27.25,0.0,0.16666666666666666,1.75,3.4166666666666665,0.16666666666666666,51.416666666666664,5.166666666666667,,,,44.7
0.0,44.0,0.0,0.0,1.0,2.0,0.0,74.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,44.0,0.0,0.0,1.0,2.0,0.0,74.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,,
0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,16.0,0.0,0.0,1.0,1.0,0.0,10.0,0.0,,,,,,,,,,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,16.0,0.0,0.0,1.0,1.0,0.0,10.0,0.0,,,,,,,,,,1.4,,1.6,
0.0,541.0,0.0,3.0,27.0,44.0,3.0,906.0,167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,49.18181818181818,0.0,0.2727272727272727,2.4545454545454546,4.0,0.2727272727272727,82.36363636363636,15.181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.1,,,
0.0,63.0,0.0,0.0,6.0,10.0,0.0,105.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.6,0.0,0.0,1.2,2.0,0.0,21.0,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,,,
0.0,334.0,0.0,1.0,35.0,52.0,1.0,475.0,93.0,0.0,573.0,0.0,4.0,45.0,65.0,4.0,631.0,235.0,0.0,76.0,0.0,0.0,9.0,19.0,0.0,167.0,25.0,0.0,268.0,0.0,3.0,23.0,44.0,2.0,420.0,98.0,0.0,23.857142857142858,0.0,0.07142857142857142,2.5,3.7142857142857144,0.07142857142857142,33.92857142857143,6.642857142857143,0.0,35.8125,0.0,0.25,2.8125,4.0625,0.25,39.4375,14.6875,0.0,6.909090909090909,0.0,0.0,0.8181818181818182,1.7272727272727273,0.0,15.181818181818182,2.272727272727273,0.0,20.615384615384617,0.0,0.23076923076923078,1.7692307692307692,3.3846153846153846,0.15384615384615385,32.30769230769231,7.538461538461538,39.4,81.3,7.6,44.8
0.0,86.0,2.0,0.0,6.0,8.0,0.0,60.0,15.0,,,,,,,,,,0.0,32.0,0.0,0.0,5.0,8.0,0.0,59.0,17.0,0.0,93.0,0.0,2.0,19.0,36.0,2.0,219.0,54.0,0.0,14.333333333333334,0.3333333333333333,0.0,1.0,1.3333333333333333,0.0,10.0,2.5,,,,,,,,,,0.0,8.0,0.0,0.0,1.25,2.0,0.0,14.75,4.25,0.0,10.333333333333334,0.0,0.2222222222222222,2.111111111111111,4.0,0.2222222222222222,24.333333333333332,6.0,4.6,,3.2,21.3
0.0,572.0,2.0,4.0,39.0,53.0,4.0,594.0,146.0,0.0,316.0,1.0,2.0,27.0,50.0,2.0,464.0,142.0,0.0,77.0,0.0,0.0,6.0,12.0,0.0,138.0,31.0,,,,,,,,,,0.0,44.0,0.15384615384615385,0.3076923076923077,3.0,4.076923076923077,0.3076923076923077,45.69230769230769,11.23076923076923,0.0,22.571428571428573,0.07142857142857142,0.14285714285714285,1.9285714285714286,3.5714285714285716,0.14285714285714285,33.142857142857146,10.142857142857142,0.0,7.7,0.0,0.0,0.6,1.2,0.0,13.8,3.1,,,,,,,,,,77.2,41.6,7.7,
0.0,130.0,0.0,2.0,9.0,14.0,1.0,56.0,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,21.666666666666668,0.0,0.3333333333333333,1.5,2.3333333333333335,0.16666666666666666,9.333333333333334,16.833333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,
,,,,,,,,,0.0,416.0,0.0,2.0,36.0,72.0,2.0,740.0,76.0,0.0,97.0,0.0,2.0,7.0,19.0,2.0,333.0,4.0,,,,,,,,,,,,,,,,,,,0.0,29.714285714285715,0.0,0.14285714285714285,2.5714285714285716,5.142857142857143,0.14285714285714285,52.857142857142854,5.428571428571429,0.0,10.777777777777779,0.0,0.2222222222222222,0.7777777777777778,2.111111111111111,0.2222222222222222,37.0,0.4444444444444444,,,,,,,,,,,53.6,21.7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,71.0,0.0,1.0,4.0,7.0,1.0,77.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,17.75,0.0,0.25,1.0,1.75,0.25,19.25,3.75,,,,13.1
,,,,,,,,,0.0,357.0,0.0,0.0,27.0,61.0,0.0,753.0,82.0,0.0,205.0,2.0,0.0,18.0,36.0,0.0,373.0,82.0,,,,,,,,,,,,,,,,,,,0.0,25.5,0.0,0.0,1.9285714285714286,4.357142857142857,0.0,53.785714285714285,5.857142857142857,0.0,29.285714285714285,0.2857142857142857,0.0,2.5714285714285716,5.142857142857143,0.0,53.285714285714285,11.714285714285714,,,,,,,,,,,35.7,16.5,
0.0,24.0,0.0,0.0,5.0,9.0,0.0,45.0,5.0,1.0,834.0,0.0,4.0,57.0,98.0,4.0,1166.0,286.0,0.0,945.0,1.0,10.0,65.0,109.0,9.0,1427.0,203.0,0.0,666.0,0.0,4.0,43.0,61.0,4.0,694.0,236.0,0.0,4.8,0.0,0.0,1.0,1.8,0.0,9.0,1.0,0.0625,52.125,0.0,0.25,3.5625,6.125,0.25,72.875,17.875,0.0,59.0625,0.0625,0.625,4.0625,6.8125,0.5625,89.1875,12.6875,0.0,60.54545454545455,0.0,0.36363636363636365,3.909090909090909,5.545454545454546,0.36363636363636365,63.09090909090909,21.454545454545453,2.4,107.4,152.5,90.6
0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
1.0,40.0,0.0,0.0,5.0,6.0,0.0,13.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,5.714285714285714,0.0,0.0,0.7142857142857143,0.8571428571428571,0.0,1.8571428571428572,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,801.0,0.0,9.0,57.0,90.0,8.0,984.0,205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,50.0625,0.0,0.5625,3.5625,5.625,0.5,61.5,12.8125,,,,134.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,106.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,35.333333333333336,0.0,,,,0.0
,,,,,,,,,,,,,,,,,,0.0,8.0,0.0,0.0,1.0,1.0,0.0,7.0,1.0,0.0,186.0,0.0,1.0,9.0,14.0,1.0,257.0,70.0,,,,,,,,,,,,,,,,,,,0.0,8.0,0.0,0.0,1.0,1.0,0.0,7.0,1.0,0.0,31.0,0.0,0.16666666666666666,1.5,2.3333333333333335,0.16666666666666666,42.833333333333336,11.666666666666666,,,0.8,24.6
0.0,188.0,0.0,2.0,10.0,19.0,2.0,333.0,16.0,0.0,221.0,1.0,1.0,17.0,34.0,1.0,310.0,106.0,0.0,350.0,0.0,2.0,23.0,40.0,2.0,548.0,76.0,0.0,28.0,0.0,1.0,3.0,10.0,1.0,135.0,1.0,0.0,26.857142857142858,0.0,0.2857142857142857,1.4285714285714286,2.7142857142857144,0.2857142857142857,47.57142857142857,2.2857142857142856,0.0,17.0,0.07692307692307693,0.07692307692307693,1.3076923076923077,2.6153846153846154,0.07692307692307693,23.846153846153847,8.153846153846153,0.0,29.166666666666668,0.0,0.16666666666666666,1.9166666666666667,3.3333333333333335,0.16666666666666666,45.666666666666664,6.333333333333333,0.0,3.5,0.0,0.125,0.375,1.25,0.125,16.875,0.125,30.8,26.1,47.0,8.8
1.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,191.0,0.0,2.0,18.0,27.0,2.0,233.0,67.0,0.0,8.0,0.0,0.0,1.0,2.0,0.0,7.0,1.0,1.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,14.692307692307692,0.0,0.15384615384615385,1.3846153846153846,2.076923076923077,0.15384615384615385,17.923076923076923,5.153846153846154,0.0,8.0,0.0,0.0,1.0,2.0,0.0,7.0,1.0,-1.1,,31.1,0.8
1.0,274.0,0.0,1.0,36.0,44.0,1.0,148.0,137.0,1.0,46.0,0.0,0.0,6.0,7.0,0.0,33.0,18.0,,,,,,,,,,,,,,,,,,,0.0625,17.125,0.0,0.0625,2.25,2.75,0.0625,9.25,8.5625,0.16666666666666666,7.666666666666667,0.0,0.0,1.0,1.1666666666666667,0.0,5.5,3.0,,,,,,,,,,,,,,,,,,,33.4,4.6,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,506.0,0.0,1.0,43.0,70.0,1.0,704.0,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,33.733333333333334,0.0,0.06666666666666667,2.8666666666666667,4.666666666666667,0.06666666666666667,46.93333333333333,7.0,,,,56.6
