tackled_for_loss_seasonTotal,yards_gained_seasonTotal,fumble_seasonTotal,touchdown_seasonTotal,complete_pass_seasonTotal,pass_attempt_seasonTotal,pass_touchdown_seasonTotal,air_yards_seasonTotal,qb_dropback_seasonTotal,qb_hit_seasonTotal,qb_scramble_seasonTotal,sack_seasonTotal,tackled_for_loss-1_seasonTotal,yards_gained-1_seasonTotal,fumble-1_seasonTotal,touchdown-1_seasonTotal,complete_pass-1_seasonTotal,pass_attempt-1_seasonTotal,pass_touchdown-1_seasonTotal,air_yards-1_seasonTotal,qb_dropback-1_seasonTotal,qb_hit-1_seasonTotal,qb_scramble-1_seasonTotal,sack-1_seasonTotal,tackled_for_loss-2_seasonTotal,yards_gained-2_seasonTotal,fumble-2_seasonTotal,touchdown-2_seasonTotal,complete_pass-2_seasonTotal,pass_attempt-2_seasonTotal,pass_touchdown-2_seasonTotal,air_yards-2_seasonTotal,qb_dropback-2_seasonTotal,qb_hit-2_seasonTotal,qb_scramble-2_seasonTotal,sack-2_seasonTotal,tackled_for_loss-3_seasonTotal,yards_gained-3_seasonTotal,fumble-3_seasonTotal,touchdown-3_seasonTotal,complete_pass-3_seasonTotal,pass_attempt-3_seasonTotal,pass_touchdown-3_seasonTotal,air_yards-3_seasonTotal,qb_dropback-3_seasonTotal,qb_hit-3_seasonTotal,qb_scramble-3_seasonTotal,sack-3_seasonTotal,tackled_for_loss_avgPerGame,yards_gained_avgPerGame,fumble_avgPerGame,touchdown_avgPerGame,complete_pass_avgPerGame,pass_attempt_avgPerGame,pass_touchdown_avgPerGame,air_yards_avgPerGame,qb_dropback_avgPerGame,qb_hit_avgPerGame,qb_scramble_avgPerGame,sack_avgPerGame,tackled_for_loss-1_avgPerGame,yards_gained-1_avgPerGame,fumble-1_avgPerGame,touchdown-1_avgPerGame,complete_pass-1_avgPerGame,pass_attempt-1_avgPerGame,pass_touchdown-1_avgPerGame,air_yards-1_avgPerGame,qb_dropback-1_avgPerGame,qb_hit-1_avgPerGame,qb_scramble-1_avgPerGame,sack-1_avgPerGame,tackled_for_loss-2_avgPerGame,yards_gained-2_avgPerGame,fumble-2_avgPerGame,touchdown-2_avgPerGame,complete_pass-2_avgPerGame,pass_attempt-2_avgPerGame,pass_touchdown-2_avgPerGame,air_yards-2_avgPerGame,qb_dropback-2_avgPerGame,qb_hit-2_avgPerGame,qb_scramble-2_avgPerGame,sack-2_avgPerGame,tackled_for_loss-3_avgPerGame,yards_gained-3_avgPerGame,fumble-3_avgPerGame,touchdown-3_avgPerGame,complete_pass-3_avgPerGame,pass_attempt-3_avgPerGame,pass_touchdown-3_avgPerGame,air_yards-3_avgPerGame,qb_dropback-3_avgPerGame,qb_hit-3_avgPerGame,qb_scramble-3_avgPerGame,sack-3_avgPerGame,fanPts,fanPts-1,fanPts-2,fanPts-3
2.0,3904.0,15.0,41.0,338.0,567.0,33.0,0.0,564.0,26.0,0.0,28.0,2.0,4539.0,13.0,37.0,355.0,586.0,31.0,0.0,580.0,20.0,0.0,24.0,6.0,2673.0,7.0,14.0,225.0,388.0,11.0,0.0,387.0,11.0,0.0,15.0,,,,,,,,,,,,,0.11764705882352941,229.64705882352942,0.8823529411764706,2.411764705882353,19.88235294117647,33.35294117647059,1.9411764705882353,0.0,33.1764705882353,1.5294117647058822,0.0,1.6470588235294117,0.125,283.6875,0.8125,2.3125,22.1875,36.625,1.9375,0.0,36.25,1.25,0.0,1.5,0.46153846153846156,205.6153846153846,0.5384615384615384,1.0769230769230769,17.307692307692307,29.846153846153847,0.8461538461538461,0.0,29.76923076923077,0.8461538461538461,0.0,1.1538461538461537,,,,,,,,,,,,,290.15999999999997,303.56,148.92000000000002,
,,,,,,,,,,,,0.0,-8.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,305.0,0.0,3.0,32.0,68.0,3.0,0.0,67.0,5.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-2.6666666666666665,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,61.0,0.0,0.6,6.4,13.6,0.6,0.0,13.4,1.0,0.0,1.0,,,,,,,,,,,,,,-0.32,24.2,
0.0,130.0,3.0,0.0,23.0,48.0,0.0,0.0,48.0,5.0,0.0,6.0,2.0,1319.0,4.0,7.0,113.0,208.0,7.0,0.0,205.0,11.0,0.0,12.0,1.0,3223.0,10.0,32.0,232.0,440.0,30.0,0.0,431.0,28.0,0.0,35.0,,,,,,,,,,,,,0.0,65.0,1.5,0.0,11.5,24.0,0.0,0.0,24.0,2.5,0.0,3.0,0.3333333333333333,219.83333333333334,0.6666666666666666,1.1666666666666667,18.833333333333332,34.666666666666664,1.1666666666666667,0.0,34.166666666666664,1.8333333333333333,0.0,2.0,0.07142857142857142,230.21428571428572,0.7142857142857143,2.2857142857142856,16.571428571428573,31.428571428571427,2.142857142857143,0.0,30.785714285714285,2.0,0.0,2.5,,,,,,,,,,,,,-0.7999999999999998,72.75999999999999,236.91999999999996,
,,,,,,,,,,,,,,,,,,,,,,,,2.0,113.0,1.0,2.0,9.0,19.0,1.0,0.0,19.0,2.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,56.5,0.5,1.0,4.5,9.5,0.5,0.0,9.5,1.0,0.0,1.5,,,,,,,,,,,,,,,10.52,
,,,,,,,,,,,,0.0,-3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,-2.12,,
,,,,,,,,,,,,0.0,1344.0,7.0,8.0,123.0,217.0,8.0,0.0,216.0,12.0,0.0,14.0,1.0,2681.0,17.0,11.0,249.0,469.0,10.0,0.0,465.0,32.0,0.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,192.0,1.0,1.1428571428571428,17.571428571428573,31.0,1.1428571428571428,0.0,30.857142857142858,1.7142857142857142,0.0,2.0,0.07142857142857142,191.5,1.2142857142857142,0.7857142857142857,17.785714285714285,33.5,0.7142857142857143,0.0,33.214285714285715,2.2857142857142856,0.0,2.642857142857143,,,,,,,,,,,,,,71.75999999999999,117.24000000000001,
0.0,3106.0,16.0,13.0,313.0,607.0,12.0,0.0,606.0,19.0,0.0,25.0,2.0,2619.0,20.0,22.0,259.0,453.0,18.0,0.0,450.0,27.0,0.0,33.0,1.0,3335.0,18.0,25.0,284.0,560.0,24.0,0.0,554.0,31.0,0.0,38.0,,,,,,,,,,,,,0.0,194.125,1.0,0.8125,19.5625,37.9375,0.75,0.0,37.875,1.1875,0.0,1.5625,0.13333333333333333,174.6,1.3333333333333333,1.4666666666666666,17.266666666666666,30.2,1.2,0.0,30.0,1.8,0.0,2.2,0.0625,208.4375,1.125,1.5625,17.75,35.0,1.5,0.0,34.625,1.9375,0.0,2.375,,,,,,,,,,,,,144.24,152.76,197.4,
2.0,2220.0,12.0,15.0,231.0,412.0,13.0,0.0,410.0,9.0,0.0,12.0,0.0,380.0,2.0,1.0,47.0,84.0,1.0,0.0,83.0,1.0,0.0,2.0,0.0,1199.0,7.0,7.0,110.0,181.0,7.0,0.0,180.0,5.0,0.0,7.0,,,,,,,,,,,,,0.125,138.75,0.75,0.9375,14.4375,25.75,0.8125,0.0,25.625,0.5625,0.0,0.75,0.0,95.0,0.5,0.25,11.75,21.0,0.25,0.0,20.75,0.25,0.0,0.5,0.0,171.28571428571428,1.0,1.0,15.714285714285714,25.857142857142858,1.0,0.0,25.714285714285715,0.7142857142857143,0.0,1.0,,,,,,,,,,,,,124.80000000000001,15.2,61.96000000000001,
0.0,3614.0,13.0,19.0,304.0,554.0,18.0,0.0,554.0,26.0,0.0,29.0,0.0,2978.0,15.0,14.0,270.0,498.0,13.0,0.0,496.0,18.0,0.0,22.0,3.0,2080.0,13.0,14.0,201.0,404.0,9.0,0.0,402.0,24.0,0.0,27.0,,,,,,,,,,,,,0.0,225.875,0.8125,1.1875,19.0,34.625,1.125,0.0,34.625,1.625,0.0,1.8125,0.0,212.71428571428572,1.0714285714285714,1.0,19.285714285714285,35.57142857142857,0.9285714285714286,0.0,35.42857142857143,1.2857142857142858,0.0,1.5714285714285714,0.25,173.33333333333334,1.0833333333333333,1.1666666666666667,16.75,33.666666666666664,0.75,0.0,33.5,2.0,0.0,2.25,,,,,,,,,,,,,194.56,145.12,113.19999999999999,
1.0,3599.0,28.0,22.0,328.0,605.0,19.0,0.0,604.0,25.0,0.0,36.0,1.0,4053.0,15.0,29.0,366.0,658.0,27.0,0.0,654.0,27.0,0.0,33.0,1.0,2244.0,12.0,14.0,190.0,342.0,8.0,0.0,339.0,11.0,0.0,16.0,,,,,,,,,,,,,0.0625,224.9375,1.75,1.375,20.5,37.8125,1.1875,0.0,37.75,1.5625,0.0,2.25,0.05263157894736842,213.31578947368422,0.7894736842105263,1.5263157894736843,19.263157894736842,34.63157894736842,1.4210526315789473,0.0,34.421052631578945,1.4210526315789473,0.0,1.736842105263158,0.1,224.4,1.2,1.4,19.0,34.2,0.8,0.0,33.9,1.1,0.0,1.6,,,,,,,,,,,,,175.96,248.12,121.75999999999999,
0.0,48.0,0.0,0.0,5.0,15.0,0.0,0.0,15.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,179.0,0.0,3.0,10.0,29.0,3.0,0.0,28.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,9.6,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.2,0.0,0.2,0.0,4.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,179.0,0.0,3.0,10.0,29.0,3.0,0.0,28.0,0.0,0.0,0.0,,,,,,,,,,,,,1.92,0.32,19.16,
0.0,108.0,2.0,2.0,13.0,21.0,2.0,0.0,21.0,2.0,0.0,2.0,1.0,815.0,3.0,2.0,66.0,161.0,1.0,0.0,161.0,12.0,0.0,13.0,2.0,1644.0,6.0,12.0,161.0,298.0,9.0,0.0,296.0,23.0,1.0,26.0,,,,,,,,,,,,,0.0,54.0,1.0,1.0,6.5,10.5,1.0,0.0,10.5,1.0,0.0,1.0,0.125,101.875,0.375,0.25,8.25,20.125,0.125,0.0,20.125,1.5,0.0,1.625,0.2222222222222222,182.66666666666666,0.6666666666666666,1.3333333333333333,17.88888888888889,33.111111111111114,1.0,0.0,32.888888888888886,2.5555555555555554,0.1111111111111111,2.888888888888889,,,,,,,,,,,,,8.32,34.6,101.76,
0.0,114.0,0.0,1.0,7.0,12.0,1.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,114.0,0.0,1.0,7.0,12.0,1.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.559999999999999,,,
8.0,3933.0,16.0,20.0,302.0,541.0,15.0,0.0,540.0,32.0,0.0,34.0,3.0,2146.0,11.0,19.0,151.0,320.0,11.0,0.0,317.0,28.0,0.0,30.0,1.0,1704.0,5.0,11.0,169.0,311.0,7.0,0.0,293.0,20.0,0.0,22.0,,,,,,,,,,,,,0.4444444444444444,218.5,0.8888888888888888,1.1111111111111112,16.77777777777778,30.055555555555557,0.8333333333333334,0.0,30.0,1.7777777777777777,0.0,1.8888888888888888,0.2,143.06666666666666,0.7333333333333333,1.2666666666666666,10.066666666666666,21.333333333333332,0.7333333333333333,0.0,21.133333333333333,1.8666666666666667,0.0,2.0,0.06666666666666667,113.6,0.3333333333333333,0.7333333333333333,11.266666666666667,20.733333333333334,0.4666666666666667,0.0,19.533333333333335,1.3333333333333333,0.0,1.4666666666666666,,,,,,,,,,,,,205.32,139.84,102.16,
11.0,5415.0,24.0,43.0,443.0,700.0,40.0,0.0,697.0,36.0,0.0,44.0,6.0,3690.0,8.0,29.0,259.0,413.0,24.0,0.0,413.0,19.0,0.0,22.0,5.0,5005.0,16.0,49.0,374.0,606.0,46.0,0.0,601.0,24.0,0.0,30.0,,,,,,,,,,,,,0.5789473684210527,285.0,1.263157894736842,2.263157894736842,23.31578947368421,36.8421052631579,2.1052631578947367,0.0,36.68421052631579,1.894736842105263,0.0,2.3157894736842106,0.5,307.5,0.6666666666666666,2.4166666666666665,21.583333333333332,34.416666666666664,2.0,0.0,34.416666666666664,1.5833333333333333,0.0,1.8333333333333333,0.2777777777777778,278.05555555555554,0.8888888888888888,2.7222222222222223,20.77777777777778,33.666666666666664,2.5555555555555554,0.0,33.388888888888886,1.3333333333333333,0.0,1.6666666666666667,,,,,,,,,,,,,340.6,247.60000000000002,364.2,
,,,,,,,,,,,,0.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.2,0.0,
,,,,,,,,,,,,2.0,79.0,0.0,1.0,3.0,9.0,1.0,0.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2857142857142857,11.285714285714286,0.0,0.14285714285714285,0.42857142857142855,1.2857142857142858,0.14285714285714285,0.0,1.2857142857142858,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,7.16,,
0.0,3148.0,13.0,21.0,289.0,531.0,19.0,0.0,529.0,49.0,0.0,57.0,0.0,3589.0,15.0,22.0,311.0,567.0,20.0,0.0,565.0,49.0,0.0,54.0,2.0,3412.0,15.0,18.0,283.0,519.0,17.0,0.0,515.0,29.0,0.0,34.0,,,,,,,,,,,,,0.0,209.86666666666667,0.8666666666666667,1.4,19.266666666666666,35.4,1.2666666666666666,0.0,35.266666666666666,3.2666666666666666,0.0,3.8,0.0,224.3125,0.9375,1.375,19.4375,35.4375,1.25,0.0,35.3125,3.0625,0.0,3.375,0.11764705882352941,200.7058823529412,0.8823529411764706,1.0588235294117647,16.647058823529413,30.529411764705884,1.0,0.0,30.294117647058822,1.7058823529411764,0.0,2.0,,,,,,,,,,,,,183.92000000000002,201.56,178.48,
2.0,1913.0,9.0,8.0,176.0,359.0,7.0,0.0,357.0,35.0,0.0,38.0,0.0,97.0,1.0,1.0,10.0,21.0,1.0,0.0,21.0,1.0,0.0,1.0,0.0,47.0,1.0,1.0,3.0,11.0,1.0,0.0,11.0,1.0,0.0,1.0,,,,,,,,,,,,,0.15384615384615385,147.15384615384616,0.6923076923076923,0.6153846153846154,13.538461538461538,27.615384615384617,0.5384615384615384,0.0,27.46153846153846,2.6923076923076925,0.0,2.923076923076923,0.0,24.25,0.25,0.25,2.5,5.25,0.25,0.0,5.25,0.25,0.0,0.25,0.0,9.4,0.2,0.2,0.6,2.2,0.2,0.0,2.2,0.2,0.0,0.2,,,,,,,,,,,,,90.52,5.88,3.88,
0.0,117.0,0.0,2.0,17.0,33.0,1.0,0.0,32.0,3.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,39.0,0.0,0.6666666666666666,5.666666666666667,11.0,0.3333333333333333,0.0,10.666666666666666,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.68,,,
2.0,696.0,5.0,5.0,53.0,137.0,3.0,0.0,137.0,18.0,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2857142857142857,99.42857142857143,0.7142857142857143,0.7142857142857143,7.571428571428571,19.571428571428573,0.42857142857142855,0.0,19.571428571428573,2.5714285714285716,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.84,,,
,,,,,,,,,,,,0.0,105.0,3.0,0.0,16.0,34.0,0.0,0.0,34.0,1.0,0.0,3.0,0.0,75.0,0.0,0.0,5.0,8.0,0.0,0.0,8.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,21.0,0.6,0.0,3.2,6.8,0.0,0.0,6.8,0.2,0.0,0.6,0.0,75.0,0.0,0.0,5.0,8.0,0.0,0.0,8.0,1.0,0.0,1.0,,,,,,,,,,,,,,-1.7999999999999998,3.0,
0.0,51.0,0.0,0.0,5.0,10.0,0.0,0.0,10.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,51.0,0.0,0.0,5.0,10.0,0.0,0.0,10.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04,,,
,,,,,,,,,,,,,,,,,,,,,,,,4.0,1542.0,5.0,14.0,139.0,276.0,12.0,0.0,274.0,13.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4444444444444444,171.33333333333334,0.5555555555555556,1.5555555555555556,15.444444444444445,30.666666666666668,1.3333333333333333,0.0,30.444444444444443,1.4444444444444444,0.0,1.6666666666666667,,,,,,,,,,,,,,,107.68,
0.0,35.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,35.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,,
5.0,961.0,8.0,4.0,50.0,134.0,2.0,0.0,134.0,15.0,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.625,120.125,1.0,0.5,6.25,16.75,0.25,0.0,16.75,1.875,0.0,2.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.44,,,
2.0,460.0,1.0,3.0,42.0,81.0,2.0,0.0,81.0,5.0,0.0,6.0,0.0,524.0,1.0,2.0,37.0,67.0,2.0,0.0,67.0,3.0,0.0,3.0,0.0,1317.0,6.0,12.0,116.0,204.0,10.0,0.0,203.0,7.0,0.0,9.0,,,,,,,,,,,,,0.4,92.0,0.2,0.6,8.4,16.2,0.4,0.0,16.2,1.0,0.0,1.2,0.0,74.85714285714286,0.14285714285714285,0.2857142857142857,5.285714285714286,9.571428571428571,0.2857142857142857,0.0,9.571428571428571,0.42857142857142855,0.0,0.42857142857142855,0.0,164.625,0.75,1.5,14.5,25.5,1.25,0.0,25.375,0.875,0.0,1.125,,,,,,,,,,,,,28.4,26.96,88.68,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.2,
,,,,,,,,,,,,,,,,,,,,,,,,2.0,87.0,0.0,0.0,9.0,15.0,0.0,0.0,15.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,14.5,0.0,0.0,1.5,2.5,0.0,0.0,2.5,0.16666666666666666,0.0,0.16666666666666666,,,,,,,,,,,,,,,3.48,
0.0,4060.0,12.0,36.0,343.0,579.0,26.0,0.0,572.0,25.0,0.0,29.0,1.0,4594.0,10.0,36.0,374.0,626.0,34.0,0.0,623.0,16.0,0.0,20.0,1.0,4343.0,15.0,30.0,350.0,582.0,26.0,0.0,579.0,13.0,0.0,14.0,,,,,,,,,,,,,0.0,253.75,0.75,2.25,21.4375,36.1875,1.625,0.0,35.75,1.5625,0.0,1.8125,0.058823529411764705,270.2352941176471,0.5882352941176471,2.1176470588235294,22.0,36.8235294117647,2.0,0.0,36.64705882352941,0.9411764705882353,0.0,1.1764705882352942,0.058823529411764705,255.47058823529412,0.8823529411764706,1.7647058823529411,20.58823529411765,34.23529411764706,1.5294117647058822,0.0,34.05882352941177,0.7647058823529411,0.0,0.8235294117647058,,,,,,,,,,,,,282.4,307.76,263.72,
0.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,127.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,15.875,0.0,0.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3.08,5.08,,
3.0,1166.0,6.0,8.0,90.0,188.0,5.0,0.0,185.0,10.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375,145.75,0.75,1.0,11.25,23.5,0.625,0.0,23.125,1.25,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.64,,,
1.0,549.0,4.0,4.0,54.0,105.0,3.0,0.0,105.0,12.0,0.0,12.0,1.0,895.0,6.0,7.0,74.0,134.0,6.0,0.0,133.0,6.0,0.0,8.0,1.0,1418.0,5.0,11.0,124.0,213.0,8.0,0.0,209.0,14.0,0.0,15.0,,,,,,,,,,,,,0.2,109.8,0.8,0.8,10.8,21.0,0.6,0.0,21.0,2.4,0.0,2.4,0.16666666666666666,149.16666666666666,1.0,1.1666666666666667,12.333333333333334,22.333333333333332,1.0,0.0,22.166666666666668,1.0,0.0,1.3333333333333333,0.14285714285714285,202.57142857142858,0.7142857142857143,1.5714285714285714,17.714285714285715,30.428571428571427,1.1428571428571428,0.0,29.857142857142858,2.0,0.0,2.142857142857143,,,,,,,,,,,,,29.96,51.8,90.72,
0.0,4357.0,14.0,33.0,401.0,638.0,30.0,0.0,633.0,20.0,0.0,29.0,1.0,4057.0,13.0,34.0,307.0,543.0,29.0,0.0,541.0,27.0,0.0,35.0,0.0,3896.0,10.0,29.0,305.0,565.0,24.0,0.0,560.0,43.0,0.0,49.0,,,,,,,,,,,,,0.0,242.05555555555554,0.7777777777777778,1.8333333333333333,22.27777777777778,35.44444444444444,1.6666666666666667,0.0,35.166666666666664,1.1111111111111112,0.0,1.6111111111111112,0.05555555555555555,225.38888888888889,0.7222222222222222,1.8888888888888888,17.055555555555557,30.166666666666668,1.6111111111111112,0.0,30.055555555555557,1.5,0.0,1.9444444444444444,0.0,243.5,0.625,1.8125,19.0625,35.3125,1.5,0.0,35.0,2.6875,0.0,3.0625,,,,,,,,,,,,,278.28,272.28,251.84000000000003,
2.0,405.0,4.0,3.0,45.0,100.0,1.0,0.0,100.0,10.0,0.0,12.0,3.0,1729.0,14.0,14.0,155.0,340.0,11.0,0.0,340.0,26.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,101.25,1.0,0.75,11.25,25.0,0.25,0.0,25.0,2.5,0.0,3.0,0.3,172.9,1.4,1.4,15.5,34.0,1.1,0.0,34.0,2.6,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,20.2,97.16,,
2.0,61.0,0.0,1.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,224.0,2.0,0.0,21.0,47.0,0.0,0.0,45.0,4.0,0.0,6.0,2.0,1753.0,8.0,15.0,161.0,280.0,14.0,0.0,278.0,10.0,0.0,11.0,,,,,,,,,,,,,0.25,7.625,0.0,0.125,0.25,0.375,0.0,0.0,0.375,0.0,0.0,0.0,0.16666666666666666,37.333333333333336,0.3333333333333333,0.0,3.5,7.833333333333333,0.0,0.0,7.5,0.6666666666666666,0.0,1.0,0.2222222222222222,194.77777777777777,0.8888888888888888,1.6666666666666667,17.88888888888889,31.11111111111111,1.5555555555555556,0.0,30.88888888888889,1.1111111111111112,0.0,1.2222222222222223,,,,,,,,,,,,,6.4399999999999995,4.960000000000001,114.12,
,,,,,,,,,,,,1.0,122.0,0.0,1.0,10.0,22.0,1.0,0.0,22.0,1.0,0.0,1.0,1.0,1049.0,4.0,6.0,95.0,200.0,5.0,0.0,199.0,21.0,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,122.0,0.0,1.0,10.0,22.0,1.0,0.0,22.0,1.0,0.0,1.0,0.14285714285714285,149.85714285714286,0.5714285714285714,0.8571428571428571,13.571428571428571,28.571428571428573,0.7142857142857143,0.0,28.428571428571427,3.0,0.0,3.142857142857143,,,,,,,,,,,,,,8.879999999999999,57.96000000000001,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,97.0,0.0,2.0,8.0,19.0,2.0,0.0,19.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,48.5,0.0,1.0,4.0,9.5,1.0,0.0,9.5,1.0,0.0,1.0,,,,,,,,,,,,,,,11.879999999999999,
0.0,277.0,0.0,0.0,21.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,1.0,15.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,23.083333333333332,0.0,0.0,1.75,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.125,0.0,0.125,1.875,3.25,0.125,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,11.08,12.36,,
,,,,,,,,,,,,3.0,3507.0,16.0,22.0,324.0,595.0,19.0,0.0,592.0,54.0,0.0,62.0,0.0,4278.0,15.0,43.0,343.0,615.0,36.0,0.0,613.0,41.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,0.1875,219.1875,1.0,1.375,20.25,37.1875,1.1875,0.0,37.0,3.375,0.0,3.875,0.0,267.375,0.9375,2.6875,21.4375,38.4375,2.25,0.0,38.3125,2.5625,0.0,3.125,,,,,,,,,,,,,,196.28,313.12,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-0.08,
,,,,,,,,,,,,0.0,538.0,2.0,4.0,56.0,104.0,1.0,0.0,103.0,11.0,0.0,12.0,0.0,1013.0,6.0,8.0,77.0,185.0,3.0,0.0,185.0,16.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,107.6,0.4,0.8,11.2,20.8,0.2,0.0,20.6,2.2,0.0,2.4,0.0,101.3,0.6,0.8,7.7,18.5,0.3,0.0,18.5,1.6,0.0,1.7,,,,,,,,,,,,,,33.519999999999996,60.52000000000001,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,19.0,0.0,0.0,4.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.333333333333333,0.0,0.0,1.3333333333333333,1.6666666666666667,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,,,,,,,,,,,,,,,0.76,
